North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 56d,176 (76-1-99 43.47%),79 (0.45),113 (57-1-55 50.88%),59 (0.52)
33,"Campbell, Matt",21y 89d,18 (11-0-7 61.11%),19 (1.06),←,
27,"Edwards, Aaron",24y 48d,27 (18-0-9 66.67%),32 (1.19),23 (14-0-9 60.87%),30 (1.30)
11,"Firrito, Michael",24y 144d,87 (46-0-41 52.87%),13 (0.15),←,
6,"Grant, Shannon",31y,285 (160-2-123 56.49%),342 (1.20),227 (128-1-98 56.61%),304 (1.34)
31,"Hale, David",23y 333d,83 (37-0-46 44.58%),45 (0.54),←,
39,"Harding, Leigh",26y 359d,93 (46-1-46 50.00%),123 (1.32),←,
4,"Harris, Daniel",25y 345d,121 (61-1-59 50.83%),34 (0.28),←,
29,"Harvey, Brent",29y 341d,246 (138-1-107 56.30%),283 (1.15),←,
21,"Jones, Corey",27y 53d,131 (63-0-68 48.09%),178 (1.36),←,
2,"Lower, Ed",20y 301d,15 (10-0-5 66.67%),7 (0.47),←,
1,"McIntosh, Hamish",23y 228d,48 (23-0-25 47.92%),20 (0.42),←,
20,"Petrie, Drew",25y 187d,136 (67-1-68 49.63%),112 (0.82),←,
5,"Power, Sam",24y 292d,89 (31-2-56 35.96%),16 (0.18),5 (3-0-2 60.00%),
30,"Pratt, Daniel",25y 29d,68 (36-0-32 52.94%),4 (0.06),65 (35-0-30 53.85%),3 (0.05)
3,"Rawlings, Brady",26y 314d,163 (85-0-78 52.15%),55 (0.34),←,
7,"Simpson, Adam",32y 63d,272 (159-1-112 58.64%),76 (0.28),←,
10,"Smith, Jesse",21y 203d,27 (17-0-10 62.96%),3 (0.11),←,
12,"Thomas, Lindsay",20y 51d,17 (9-0-8 52.94%),21 (1.24),←,
23,"Thompson, Nathan",30y 65d,169 (78-1-90 46.45%),312 (1.85),50 (23-0-27 46.00%),120 (2.40)
36,"Watt, Shannon",27y 145d,136 (70-1-65 51.84%),9 (0.07),←,
8,"Wells, Daniel",23y 76d,107 (53-1-53 50.00%),60 (0.56),←,
Totals,Totals,25y 202d,2514 (1294-13-1207 51.47%),1843 (0.73),,
C,"Laidley, Dani",41y 23d,119 (59-1-59 50.00%),,←,
