St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",19y 315d,5 (1-0-4 20.00%),3 (0.60),←,
10,"Baker, Steven",27y 340d,153 (71-2-80 47.06%),34 (0.22),←,
14,"Ball, Luke",23y 337d,110 (65-0-45 59.09%),52 (0.47),←,
22,"Birss, Shane",25y 46d,64 (23-3-38 38.28%),25 (0.39),13 (6-1-6 50.00%),5 (0.38)
27,"Blake, Jason",27y 42d,118 (57-2-59 49.15%),28 (0.24),←,
3,"Clarke, Xavier",24y 211d,103 (55-2-46 54.37%),48 (0.47),←,
26,"Dal Santo, Nick",24y 64d,126 (68-2-56 54.76%),60 (0.48),←,
24,"Dempster, Sean",24y 97d,57 (36-0-21 63.16%),9 (0.16),3 (1-0-2 33.33%),1 (0.33)
6,"Fisher, Leigh",24y 7d,52 (33-1-18 64.42%),5 (0.10),←,
25,"Fisher, Sam",25y 291d,77 (46-1-30 60.39%),4 (0.05),←,
28,"Gardiner, Charlie",25y 56d,54 (33-0-21 61.11%),27 (0.50),3 (2-0-1 66.67%),2 (0.67)
18,"Goddard, Brendon",22y 342d,94 (56-0-38 59.57%),29 (0.31),←,
1,"Gram, Jason",23y 365d,58 (32-1-25 56.03%),22 (0.38),56 (31-1-24 56.25%),22 (0.39)
35,"Harvey, Robert",36y 249d,365 (183-4-178 50.68%),208 (0.57),←,
7,"Hayes, Lenny",28y 103d,174 (76-3-95 44.54%),63 (0.36),←,
8,"Hudghton, Max",31y 237d,210 (95-3-112 45.95%),14 (0.07),←,
23,"Koschitzke, Justin",25y 219d,103 (50-1-52 49.03%),105 (1.02),←,
31,"Maguire, Matt",23y 332d,98 (53-1-44 54.59%),19 (0.19),←,
44,"Milne, Stephen",28y 49d,147 (70-2-75 48.30%),282 (1.92),←,
11,"Montagna, Leigh",24y 176d,79 (46-1-32 58.86%),52 (0.66),←,
12,"Riewoldt, Nick",25y 192d,140 (69-2-69 50.00%),270 (1.93),←,
29,"Rix, Michael",27y 109d,29 (17-0-12 58.62%),3 (0.10),←,
Totals,Totals,25y 339d,2416 (1235-31-1150 51.12%),1362 (0.56),,
C,"Lyon, Ross",41y 170d,28 (14-1-13 51.79%),,←,
