Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
26,"Baldwin, Kaine",20y 355d,6 (2-0-4 33.33%),2 (0.33),←,
6,"Caldwell, Jye",22y 234d,44 (15-0-29 34.09%),12 (0.27),33 (12-0-21 36.36%),11 (0.33)
42,"DAmbrosio, Massimo",19y 349d,13 (6-0-7 46.15%),4 (0.31),←,
33,"Davey, Alwyn",19y 83d,8 (4-0-4 50.00%),4 (0.50),←,
2,"Draper, Sam",24y 234d,53 (18-0-35 33.96%),23 (0.43),←,
22,"Durham, Sam",21y 315d,36 (15-0-21 41.67%),9 (0.25),←,
21,"Heppell, Dyson",31y 6d,222 (104-2-116 47.30%),67 (0.30),←,
19,"Hind, Nick",28y 274d,70 (29-0-41 41.43%),25 (0.36),49 (20-0-29 40.82%),8 (0.16)
8,"Hobbs, Ben",19y 246d,22 (7-0-15 31.82%),10 (0.45),←,
4,"Langford, Kyle",26y 170d,117 (48-1-68 41.45%),94 (0.80),←,
37,"Martin, Nic",22y 47d,31 (12-0-19 38.71%),26 (0.84),←,
43,"McDonald-Tipungwuti, Anthony",30y 28d,131 (56-1-74 43.13%),157 (1.20),←,
1,"McGrath, Andrew",24y 352d,121 (57-1-63 47.52%),19 (0.16),←,
47,"Menzie, Jye",20y 204d,11 (6-0-5 54.55%),11 (1.00),←,
7,"Merrett, Zach",27y 229d,193 (82-2-109 43.01%),58 (0.30),←,
16,"Perkins, Archie",21y 55d,49 (20-0-29 40.82%),37 (0.76),←,
34,"Phillips, Andrew",31y 321d,71 (23-0-48 32.39%),26 (0.37),30 (17-0-13 56.67%),11 (0.37)
27,"Redman, Mason",25y 267d,90 (40-1-49 45.00%),15 (0.17),←,
14,"Ridley, Jordan",24y 212d,77 (32-1-44 42.21%),1 (0.01),←,
11,"Snelling, Will",25y 287d,54 (26-1-27 49.07%),25 (0.46),53 (25-1-27 48.11%),24 (0.45)
25,"Stringer, Jake",29y 25d,180 (89-0-91 49.44%),319 (1.77),91 (41-0-50 45.05%),159 (1.75)
10,"Weideman, Sam",25y 328d,67 (37-0-30 55.22%),75 (1.12),8 (3-0-5 37.50%),13 (1.63)
30,"Zerk-Thatcher, Brandon",24y 268d,38 (18-1-19 48.68%),,←,
Totals,Totals,24y 276d,1704 (746-11-947 43.78%),1019 (0.60),,
C,"Scott, Brad",47y 17d,221 (111-0-110 50.23%),,10 (5-0-5 50.00%),
