Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 190d,97 (33-0-64 34.02%),78 (0.80),←,
7,"Black, Heath",21y 364d,57 (16-0-41 28.07%),31 (0.54),←,
40,"Bootsma, Brad",28y 148d,22 (5-0-17 22.73%),7 (0.32),←,
30,"Brown, Leigh",19y 93d,30 (8-0-22 26.67%),4 (0.13),←,
10,"Cook, Troy",24y 288d,74 (32-0-42 43.24%),29 (0.39),31 (8-0-23 25.81%),18 (0.58)
18,"Fewster, Brendon",27y 143d,57 (24-0-33 42.11%),39 (0.68),24 (8-0-16 33.33%),12 (0.50)
2,"Fletcher, Adrian",31y 229d,218 (89-2-127 41.28%),95 (0.44),66 (18-0-48 27.27%),22 (0.33)
4,"Hasleby, Paul",19y 349d,30 (8-0-22 26.67%),24 (0.80),←,
5,"Jones, Anthony",26y 159d,65 (21-0-44 32.31%),3 (0.05),←,
11,"Kickett, Dale",33y 23d,165 (65-0-100 39.39%),61 (0.37),119 (42-0-77 35.29%),21 (0.18)
20,"Longmuir, Justin",20y 126d,22 (4-0-18 18.18%),13 (0.59),←,
21,"Longmuir, Troy",22y 2d,38 (11-0-27 28.95%),11 (0.29),21 (6-0-15 28.57%),8 (0.38)
8,"McManus, Shaun",25y 107d,88 (26-0-62 29.55%),50 (0.57),←,
17,"McPhee, Adam",18y 233d,1 (0-0-1 0.00%),1 (1.00),←,
25,"Norrish, Jason",29y 121d,124 (44-0-80 35.48%),22 (0.18),104 (32-0-72 30.77%),20 (0.19)
23,"Parker, Shane",28y 98d,115 (37-0-78 32.17%),8 (0.07),←,
29,"Pavlich, Matthew",19y 147d,27 (6-0-21 22.22%),26 (0.96),←,
36,"Prescott, Ashley",28y 258d,123 (55-1-67 45.12%),19 (0.15),33 (8-0-25 24.24%),4 (0.12)
27,"Schell, Daniel",21y 127d,9 (1-0-8 11.11%),2 (0.22),←,
33,"Shipp, Andrew",21y 321d,29 (7-0-22 24.14%),18 (0.62),←,
1,"Toia, Luke",23y 185d,62 (23-0-39 37.10%),33 (0.53),←,
26,"Waterhouse, Clive",26y 338d,90 (29-0-61 32.22%),163 (1.81),←,
Totals,Totals,24y 267d,1543 (544-3-996 35.26%),737 (0.48),,
C,"Drum, Damian",40y 303d,53 (13-0-40 24.53%),,←,
