Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",24y 122d,84 (58-0-26 69.05%),42 (0.50),←,
13,"Florent, Oliver",19y 259d,12 (6-0-6 50.00%),4 (0.33),←,
23,"Franklin, Lance",31y 67d,274 (175-1-98 64.05%),874 (3.19),92 (66-0-26 71.74%),294 (3.20)
39,"Grundy, Heath",31y 309d,240 (152-2-86 63.75%),23 (0.10),←,
4,"Hannebery, Dan",27y 42d,195 (127-2-66 65.64%),94 (0.48),←,
9,"Hayward, Will",19y 163d,20 (12-0-8 60.00%),27 (1.35),←,
5,"Heeney, Isaac",21y 337d,61 (44-0-17 72.13%),63 (1.03),←,
29,"Hewett, George",22y 99d,51 (36-0-15 70.59%),28 (0.55),←,
15,"Jack, Kieren",30y 283d,232 (146-3-83 63.58%),155 (0.67),←,
12,"Kennedy, Josh",29y 291d,207 (134-2-71 65.22%),133 (0.64),194 (129-2-63 67.01%),129 (0.66)
44,"Lloyd, Jake",24y 199d,95 (68-0-27 71.58%),24 (0.25),←,
3,"McVeigh, Jarrad",33y,303 (190-4-109 63.37%),199 (0.66),←,
43,"Melican, Lewis",21y 154d,20 (15-0-5 75.00%),1 (0.05),←,
14,"Mills, Callum",21y 5d,49 (32-0-17 65.31%),2 (0.04),←,
11,"Papley, Tom",21y 268d,43 (31-0-12 72.09%),62 (1.44),←,
26,"Parker, Luke",25y 164d,154 (104-1-49 67.86%),120 (0.78),←,
24,"Rampe, Dane",27y 309d,118 (83-1-34 70.76%),6 (0.05),←,
20,"Reid, Sam",26y 101d,121 (84-2-35 70.25%),126 (1.04),←,
16,"Rohan, Gary",26y 304d,97 (64-1-32 66.49%),91 (0.94),←,
18,"Sinclair, Callum",28y 196d,67 (48-1-18 72.39%),45 (0.67),38 (26-0-12 68.42%),27 (0.71)
40,"Smith, Nick",29y 299d,194 (124-2-68 64.43%),10 (0.05),←,
22,"Towers, Dean",27y 338d,52 (38-0-14 73.08%),28 (0.54),←,
Totals,Totals,26y 13d,2689 (1771-22-896 65.86%),2157 (0.80),,
C,"Longmire, John",47y 97d,176 (119-2-55 68.18%),,←,
