Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",22,10,7,29,,,,2.0,4.0,3.0,1.0,2.0,,,,4.0,23.0,,,,1.0,,74.0
14,"Bedford, Toby",5,2,4,9,,,,7.0,,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,,,2.0,,,77.0
32,"Briggs, Kieren",4,,3,7,,,13.0,4.0,,1.0,1.0,7.0,1.0,3.0,,4.0,4.0,,,2.0,,,76.0
46 ↓,"Brown, Callum",7,5,3,10,,1.0,,,,4.0,,1.0,,,,1.0,7.0,,2.0,1.0,,,48.0
44,"Buckley, Jack",10,8,4,14,,,,2.0,3.0,1.0,,,1.0,,,5.0,9.0,1.0,,5.0,,,100.0
5,"Cadman, Aaron",5,2,5,10,,3.0,,1.0,,1.0,,,1.0,,,6.0,4.0,1.0,,2.0,,,76.0
17,"Callaghan, Finn",13,4,14,27,,,,7.0,5.0,2.0,1.0,4.0,1.0,1.0,,8.0,19.0,,,,,,80.0
12,"Green, Tom",14,4,22,36,,,,3.0,2.0,4.0,7.0,10.0,,2.0,,19.0,15.0,,,2.0,,,87.0
4,"Greene, Toby",8,1,5,13,,1.0,,4.0,,1.0,3.0,7.0,,3.0,,4.0,8.0,,,,,,91.0
27,"Himmelberg, Harry",13,8,5,18,,,4.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,,3.0,13.0,,,3.0,1.0,,90.0
39,"Idun, Connor",14,9,12,26,,,,1.0,5.0,2.0,,,,,,8.0,15.0,1.0,,3.0,,1.0,90.0
2,"Jones, Darcy",8,1,3,11,1,,,4.0,,4.0,1.0,1.0,2.0,,,5.0,6.0,,,1.0,,,88.0
22,"Kelly, Josh",8,3,9,17,1,,,5.0,5.0,1.0,1.0,2.0,1.0,,,4.0,13.0,,,,,,72.0
31,"McMullin, Toby",9,5,6,15,,,,3.0,1.0,3.0,2.0,4.0,1.0,3.0,,5.0,11.0,,,,,,88.0
33 ↑,"OHalloran, Xavier",4,2,3,7,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,4.0,4.0,,,2.0,,,27.0
26,"Riccardi, Jake",3,,3,6,,,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,,2.0,3.0,,,2.0,,,64.0
18,"Stone, Conor",14,7,1,15,,,,,3.0,1.0,,4.0,,1.0,,2.0,9.0,,,1.0,1.0,,66.0
20,"Stringer, Jake",9,4,4,13,1,3.0,,2.0,,2.0,,6.0,1.0,2.0,,6.0,7.0,,2.0,2.0,,1.0,93.0
15,"Taylor, Sam",9,11,11,20,,,,2.0,2.0,,,3.0,,2.0,,8.0,13.0,3.0,,8.0,3.0,,100.0
1,"Thomas, Harvey",6,2,4,10,1,,,3.0,1.0,3.0,,,,,,2.0,8.0,,,1.0,,,83.0
8,"Ward, Callan",7,3,5,12,,,,1.0,1.0,1.0,,4.0,,1.0,,3.0,9.0,,1.0,,,,65.0
10,"Wehr, Jacob",10,3,8,18,,,,3.0,5.0,,,3.0,4.0,,,9.0,11.0,,,3.0,,,84.0
6,"Whitfield, Lachie",27,10,12,39,,,,2.0,8.0,3.0,2.0,4.0,,,1.0,6.0,26.0,,,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,104,153,382,4,10.0,18.0,61.0,49.0,43.0,24.0,72.0,17.0,23.0,1.0,122.0,241.0,6.0,5.0,40.0,6.0,2.0,
Opposition,Opposition,219,76,140,359,7,10.0,47.0,53.0,38.0,56.0,37.0,61.0,23.0,17.0,5.0,138.0,201.0,10.0,9.0,41.0,1.0,5.0,
