Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 141d,248 (151-4-93 61.69%),307 (1.24),210 (128-3-79 61.67%),263 (1.25)
20,"Black, Simon",27y 103d,184 (120-1-63 65.49%),121 (0.66),←,
36,"Bradshaw, Daniel",27y 236d,174 (103-2-69 59.77%),341 (1.96),171 (100-2-69 59.06%),341 (1.99)
17,"Brennan, Jared",21y 352d,34 (19-0-15 55.88%),22 (0.65),←,
19,"Charman, Jamie",23y 364d,86 (56-1-29 65.70%),32 (0.37),←,
30,"Copeland, Robert",25y 50d,103 (68-0-35 66.02%),20 (0.19),←,
39,"Drummond, Josh",23y 87d,16 (9-0-7 56.25%),8 (0.50),←,
45,"Harding, Scott",20y 26d,9 (4-0-5 44.44%),1 (0.11),←,
33,"Hooper, Rhan",18y 187d,5 (2-0-3 40.00%),2 (0.40),←,
21,"Merrett, Daniel",21y 215d,19 (9-0-10 47.37%),14 (0.74),←,
15,"Michael, Mal",29y 21d,194 (109-1-84 56.44%),28 (0.14),133 (88-1-44 66.54%),5 (0.04)
10,"Moody, Matthew",20y 295d,18 (7-0-11 38.89%),12 (0.67),←,
8,"Notting, Tim",27y 267d,149 (96-1-52 64.77%),111 (0.74),←,
41,"Pask, Martin",21y 194d,5 (2-0-3 40.00%),3 (0.60),←,
24,"Patfull, Joel",21y 220d,8 (4-0-4 50.00%),2 (0.25),←,
6,"Power, Luke",26y 188d,169 (107-1-61 63.61%),173 (1.02),←,
35,"Rischitelli, Michael",20y 188d,19 (8-0-11 42.11%),11 (0.58),←,
5,"Scott, Brad",30y 73d,161 (93-2-66 58.39%),45 (0.28),139 (85-2-52 61.87%),39 (0.28)
28,"Selwood, Troy",22y 75d,28 (13-0-15 46.43%),3 (0.11),←,
11,"Sherman, Justin",19y 170d,34 (15-0-19 44.12%),21 (0.62),←,
32,"Stiller, Cheynee",20y 73d,6 (2-0-4 33.33%),2 (0.33),←,
3,"Voss, Michael",31y 8d,283 (166-2-115 59.01%),244 (0.86),204 (128-1-75 62.99%),172 (0.84)
Totals,Totals,24y 28d,1952 (1163-15-774 59.58%),1523 (0.78),,
C,"Matthews, Leigh",54y 136d,410 (247-6-157 60.98%),,186 (122-1-63 65.86%),
