Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",27y 339d,156 (81-2-73 52.56%),57 (0.37),←,
17,"Cooney, Adam",24y 305d,153 (82-2-69 54.25%),136 (0.89),←,
4,"Cross, Daniel",27y 124d,151 (77-3-71 51.99%),26 (0.17),←,
3,"Everitt, Andrejs",21y 141d,33 (20-1-12 62.12%),8 (0.24),←,
13,"Giansiracusa, Daniel",28y 143d,186 (88-4-94 48.39%),196 (1.05),←,
9,"Gilbee, Lindsay",29y 24d,182 (94-2-86 52.20%),105 (0.58),←,
1,"Grant, Jarrad",21y 26d,15 (10-0-5 66.67%),18 (1.20),←,
16,"Griffen, Ryan",24y 5d,114 (67-1-46 59.21%),70 (0.61),←,
28,"Hall, Barry",33y 174d,267 (137-3-127 51.87%),676 (2.53),17 (11-0-6 64.71%),65 (3.82)
25,"Hargrave, Ryan",29y 6d,179 (88-4-87 50.28%),35 (0.20),←,
7,"Higgins, Shaun",22y 150d,67 (38-1-28 57.46%),80 (1.19),←,
15,"Hudson, Ben",31y 158d,120 (75-1-44 62.92%),12 (0.10),65 (43-1-21 66.92%),6 (0.09)
6,"Johnson, Brad",34y 14d,358 (175-7-176 49.86%),557 (1.56),←,
19,"Jones, Liam",19y 158d,1 (1-0-0 100.00%),1 (1.00),←,
36,"Lake, Brian",28y 155d,165 (82-2-81 50.30%),25 (0.15),←,
44,"Moles, Brodie",24y 267d,9 (7-0-2 77.78%),5 (0.56),←,
38,"Morris, Dale",27y 215d,129 (77-2-50 60.47%),2 (0.02),←,
2,"Murphy, Robert",28y 53d,182 (84-4-94 47.25%),145 (0.80),←,
42,"Picken, Liam",24y,36 (24-0-12 66.67%),15 (0.42),←,
23,"Roughead, Jordan",19y 271d,5 (4-0-1 80.00%),3 (0.60),←,
12,"Williams, Tom",24y 15d,49 (29-1-19 60.20%),2 (0.04),←,
29,"Wood, Easton",20y 331d,9 (7-0-2 77.78%),2 (0.22),←,
Totals,Totals,25y 356d,2566 (1347-40-1179 52.49%),2176 (0.85),,
C,"Eade, Rodney",52y 119d,288 (159-4-125 55.90%),,136 (78-2-56 58.09%),
