Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 39d,83 (51-1-31 62.05%),129 (1.55),←,
21,"Barlow, Michael",25y 249d,66 (41-1-24 62.88%),37 (0.56),←,
30,"Clarke, Zac",23y 149d,50 (23-1-26 47.00%),27 (0.54),←,
15,"Crowley, Ryan",29y 172d,160 (86-1-73 54.06%),106 (0.66),←,
3,"Dawson, Zac",27y 183d,116 (73-4-39 64.66%),6 (0.05),39 (27-1-11 70.51%),2 (0.05)
9,"de Boer, Matt",23y 167d,97 (54-1-42 56.19%),38 (0.39),←,
41,"Duffield, Paul",28y 200d,129 (65-1-63 50.78%),26 (0.20),←,
7,"Fyfe, Nat",21y 340d,69 (42-1-26 61.59%),52 (0.75),←,
38,"Hannath, Jack",22y 46d,11 (8-1-2 77.27%),6 (0.55),←,
32,"Hill, Stephen",23y 115d,105 (56-0-49 53.33%),63 (0.60),←,
37,"Johnson, Michael",28y 308d,170 (91-1-78 53.82%),59 (0.35),←,
23,"Mayne, Chris",24y 295d,102 (57-1-44 56.37%),135 (1.32),←,
16,"Mundy, David",28y 35d,183 (96-1-86 52.73%),71 (0.39),←,
13,"Mzungu, Tendai",27y 177d,59 (35-1-23 60.17%),39 (0.66),←,
27,"Neale, Lachie",20y 92d,19 (10-0-9 52.63%),11 (0.58),←,
29,"Pavlich, Matthew",31y 236d,287 (133-0-154 46.34%),575 (2.00),←,
6,"Pearce, Danyle",27y 139d,175 (75-2-98 43.43%),85 (0.49),21 (16-1-4 78.57%),9 (0.43)
11,"Sheridan, Tom",19y 300d,9 (7-0-2 77.78%),6 (0.67),←,
34,"Spurr, Lee",26y 28d,33 (26-1-6 80.30%),1 (0.03),←,
8,"Suban, Nick",23y 107d,81 (41-1-39 51.23%),32 (0.40),←,
33,"Sutcliffe, Cam",21y 93d,19 (15-1-3 81.58%),9 (0.47),←,
10,"Walters, Michael",22y 229d,39 (25-1-13 65.38%),76 (1.95),←,
Totals,Totals,25y 52d,2062 (1110-22-930 53.83%),1589 (0.77),,
C,"Lyon, Ross",46y 289d,166 (107-5-54 65.96%),,45 (31-1-13 70.00%),
