West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bennell, Jamie",7,5.0,7.0,14,,,,,2.0,1.0,,1.0,,,,6,7,,,2.0,1.0,,90.0
1,"Brown, Mitch",5,2.0,5.0,10,1.0,,,3.0,1.0,,,,,,,3,6,,,3.0,,,89.0
21,"Colledge, Brant",4,1.0,4.0,8,,1.0,,4.0,1.0,3.0,2.0,2.0,,1.0,,5,3,1.0,,2.0,,,84.0
20,"Cox, Dean",10,6.0,5.0,15,1.0,,34.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,,7,10,2.0,2.0,2.0,,,86.0
15,"Cripps, Jamie",6,2.0,5.0,11,2.0,,,5.0,,1.0,,1.0,,1.0,,4,6,,1.0,1.0,1.0,1.0,86.0
27,"Darling, Jack",15,6.0,2.0,17,1.0,4.0,,6.0,,1.0,1.0,1.0,1.0,,,7,8,2.0,2.0,2.0,3.0,1.0,88.0
18,"Ellis, Xavier",10,4.0,5.0,15,2.0,,,3.0,1.0,2.0,1.0,,,,,3,13,,1.0,1.0,,,76.0
3,"Gaff, Andrew",14,10.0,11.0,25,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,4,20,,,1.0,,,89.0
23,"Glass, Darren",9,7.0,11.0,20,,,,1.0,2.0,,,1.0,,1.0,,7,13,1.0,,4.0,,,98.0
17,"Kennedy, Josh",8,8.0,,8,2.0,3.0,,3.0,,2.0,,1.0,,1.0,,1,7,1.0,5.0,,,,91.0
2 ↓,"LeCras, Mark",2,,1.0,3,,,,2.0,,2.0,,,,,,2,1,,,,2.0,,11.0
16,"Mackenzie, Eric",9,5.0,4.0,13,,,,,2.0,2.0,1.0,4.0,1.0,2.0,,6,9,,,8.0,2.0,,100.0
7,"Masten, Chris",9,6.0,5.0,14,,,,5.0,1.0,1.0,2.0,2.0,,1.0,,5,10,,,2.0,,1.0,81.0
9,"Naitanui, Nic",5,,5.0,10,,1.0,13.0,3.0,,2.0,2.0,,4.0,,,6,1,,,3.0,,1.0,77.0
11,"Priddis, Matt",14,2.0,14.0,28,1.0,,,5.0,1.0,2.0,5.0,5.0,3.0,1.0,3.0,15,13,,,3.0,,1.0,89.0
24,"Rosa, Matt",10,4.0,10.0,20,,,,4.0,2.0,3.0,1.0,2.0,2.0,1.0,,6,14,,,1.0,,,91.0
31 ↑,"Schofield, Will",8,6.0,2.0,10,,,,,2.0,3.0,,1.0,,,,1,8,1.0,,1.0,,1.0,65.0
10,"Selwood, Scott",10,2.0,13.0,23,,,,9.0,1.0,2.0,5.0,4.0,2.0,1.0,,11,10,,,2.0,1.0,2.0,86.0
5,"Sheppard, Brad",16,6.0,5.0,21,,,,,3.0,2.0,2.0,2.0,1.0,,,9,15,,,2.0,1.0,,77.0
13,"Shuey, Luke",11,3.0,9.0,20,1.0,2.0,1.0,4.0,,6.0,9.0,2.0,3.0,1.0,,17,4,1.0,1.0,2.0,1.0,2.0,84.0
22,"Sinclair, Callum",5,1.0,5.0,10,1.0,,12.0,,1.0,1.0,,5.0,1.0,2.0,,6,4,1.0,1.0,1.0,,,79.0
6,"Yeo, Elliot",8,5.0,5.0,13,,,,4.0,1.0,3.0,2.0,4.0,,2.0,,6,7,,,5.0,2.0,,83.0
Totals,Totals,195,91.0,133.0,328,12.0,11.0,60.0,67.0,27.0,43.0,36.0,43.0,19.0,17.0,3.0,137,189,10.0,13.0,48.0,14.0,10.0,
Opposition,Opposition,179,71.0,166.0,345,8.0,10.0,29.0,78.0,26.0,38.0,43.0,53.0,17.0,18.0,3.0,147,199,10.0,8.0,35.0,5.0,6.0,
