Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",16,5,13,29,,1.0,,1.0,,,,,,,,,,,,,,,
37,"Considine, Ed",9,,3,12,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Daniher, Anthony",13,7,7,20,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
7,"Daniher, Chris",3,1,3,6,,,,,,,,,,,,,,,,,,,
5,"Daniher, Terry",6,3,2,8,2,,,,,,,,,1.0,,,,,,,,,
38,"Denham, Sean",8,2,11,19,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
15,"Ezard, Alan",13,2,2,15,1,,,,,,,,,1.0,,,,,,,,,
28,"Flood, David",9,5,1,10,1,,,2.0,,,,,,1.0,,,,,,,,,
29,"Grenvold, David",6,2,10,16,,,,1.0,,,,,2.0,,,,,,,,,,
1,"Harvey, Mark",21,2,4,25,,,,2.0,,,,,,,,,,,,,,,
33,"Hills, Paul",4,1,3,7,,1.0,,1.0,,,,,,1.0,,,,,,,,,
9,"Kickett, Derek",9,5,8,17,,,,,,,,,3.0,1.0,,,,,,,,,
42,"Kilpatrick, Glenn",13,4,4,17,,,,1.0,,,,,,,,,,,,,,,
13,"Long, Michael",15,6,13,28,1,,,3.0,,,,,2.0,2.0,3.0,,,,,,,,
3,"Salmon, Paul",18,11,6,24,7,2.0,10.0,,,,,,2.0,2.0,2.0,,,,,,,,
19,"Somerville, Peter",10,8,3,13,3,,3.0,,,,,,,1.0,,,,,,,,,
17,"Sporn, Kieran",18,7,11,29,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",12,1,6,18,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Wallis, Dean",6,5,,6,1,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,
4,"Wanganeen, Gavin",12,2,4,16,2,3.0,,8.0,,,,,4.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,79,114,335,18,16.0,15.0,30.0,,,,,20.0,20.0,5.0,,,,,,,,
Opposition,Opposition,225,80,90,315,19,9.0,24.0,29.0,,,,,20.0,20.0,1.0,,,,,,,,
