Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",16,2,9,25,,,,4.0,2.0,3.0,3.0,2.0,,2.0,,6.0,17.0,,,2.0,,,
15,"Cameron, Leon",12,6,5,17,,1.0,,3.0,,4.0,1.0,1.0,,,,4.0,13.0,,2.0,,1.0,,
9,"Campbell, Wayne",15,8,9,24,,,,3.0,4.0,,2.0,1.0,1.0,,,9.0,15.0,2.0,,2.0,1.0,,
6,"Chaffey, Mark",15,10,5,20,,,,1.0,1.0,3.0,,4.0,,,,4.0,16.0,2.0,,2.0,,,
24,"Coughlan, Mark",8,6,14,22,1,,,7.0,3.0,3.0,4.0,,1.0,,,11.0,12.0,1.0,,3.0,2.0,,
14,"Fiora, Aaron",6,4,10,16,,,1.0,4.0,1.0,1.0,4.0,1.0,,,,8.0,8.0,,,1.0,1.0,,
2,"Gaspar, Darren",13,8,5,18,,1.0,,,3.0,4.0,,2.0,,,,4.0,15.0,,1.0,2.0,,,
20,"Hall, Ray",9,5,3,12,1,1.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,7.0,7.0,,2.0,4.0,1.0,,
39,"Kellaway, Andrew",18,11,8,26,,,1.0,2.0,7.0,3.0,3.0,4.0,1.0,2.0,,7.0,17.0,1.0,,3.0,1.0,,
3,"Kellaway, Duncan",2,3,7,9,,,,2.0,,1.0,,,,,,2.0,7.0,,,1.0,,,
21,"King, Clinton",2,2,2,4,,,,1.0,,,,1.0,,,,1.0,4.0,,,,,,
33,"Knights, Matthew",11,6,10,21,,,,3.0,2.0,3.0,1.0,3.0,,3.0,,4.0,17.0,,,3.0,3.0,,
35,"Newman, Chris",4,2,4,8,,,,1.0,1.0,2.0,,,1.0,,,4.0,5.0,,,,1.0,,
5,"Ottens, Brad",11,7,5,16,,1.0,8.0,,,7.0,3.0,2.0,1.0,,,10.0,6.0,2.0,1.0,3.0,,,
8,"Pettifer, Kayne",4,2,1,5,,,,,,2.0,,1.0,,,,2.0,3.0,,,,,,
12,"Richardson, Matthew",11,9,2,13,2,2.0,,2.0,,6.0,,4.0,2.0,3.0,,9.0,5.0,5.0,2.0,3.0,,,
18,"Rodan, David",7,2,4,11,,1.0,,2.0,1.0,3.0,,2.0,,,,3.0,8.0,,,3.0,6.0,,
4,"Rogers, Matthew",16,9,2,18,,1.0,,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,4.0,14.0,,1.0,5.0,,,
10,"Stafford, Greg",6,4,4,10,3,1.0,16.0,,,3.0,,1.0,1.0,,,9.0,2.0,2.0,2.0,1.0,,,
32,"Tivendale, Greg",19,10,6,25,,,,3.0,4.0,2.0,2.0,4.0,,1.0,,5.0,21.0,,,1.0,,,
29,"Torney, Jason",6,3,2,8,,,,2.0,2.0,1.0,1.0,4.0,,,,3.0,5.0,1.0,1.0,2.0,,,
36,"Zantuck, Ty",9,2,6,15,,,,2.0,6.0,,,1.0,,1.0,,6.0,9.0,,,5.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,121,123,343,7,11.0,29.0,46.0,41.0,55.0,28.0,42.0,9.0,13.0,,122.0,226.0,16.0,12.0,46.0,19.0,,
Opposition,Opposition,202,97,148,350,7,12.0,16.0,38.0,45.0,50.0,27.0,30.0,13.0,9.0,6.0,125.0,225.0,17.0,12.0,52.0,24.0,,
