Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",27y 277d,69 (39-1-29 57.25%),70 (1.01),←,
30,"Bourke, Damian",26y 98d,82 (45-1-36 55.49%),7 (0.09),←,
16,"Brownless, Bill",24y 89d,88 (43-1-44 49.43%),176 (2.00),←,
19,"Bruns, Neville",32y 206d,211 (111-1-99 52.84%),165 (0.78),←,
7,"Couch, Paul",26y 282d,122 (64-0-58 52.46%),98 (0.80),←,
17,"Exell, Gavin",28y 193d,50 (29-1-20 59.00%),105 (2.10),←,
4,"Fletcher, Adrian",21y 199d,22 (12-0-10 54.55%),10 (0.45),←,
29,"Hinkley, Ken",24y 209d,32 (13-0-19 40.63%),49 (1.53),21 (9-0-12 42.86%),28 (1.33)
32,"Hocking, Garry",22y 201d,61 (33-1-27 54.92%),48 (0.79),←,
10,"Hooper, Stephen",21y 353d,5 (4-0-1 80.00%),,←,
39,"Lamb, Jamie",23y 14d,34 (5-0-29 14.71%),7 (0.21),1 (0-0-1 0.00%),
11,"Malakellis, Tony",21y 34d,13 (5-0-8 38.46%),11 (0.85),←,
21,"Mansfield, Michael",19y 262d,6 (1-0-5 16.67%),2 (0.33),←,
38,"McCrabb, Austin",26y 90d,35 (20-0-15 57.14%),4 (0.11),←,
22,"Neeld, Mark",19y 288d,11 (5-0-6 45.45%),2 (0.18),←,
20,"Rogers, Andrew",26y 255d,47 (28-0-19 59.57%),3 (0.06),39 (23-0-16 58.97%),2 (0.05)
6,"Russell, Dwayne",26y 54d,46 (23-1-22 51.09%),50 (1.09),←,
37,"Simpson, Sean",21y 11d,12 (5-0-7 41.67%),3 (0.25),5 (4-0-1 80.00%),2 (0.40)
9,"Sterrett, Ray",26y 34d,18 (9-0-9 50.00%),6 (0.33),←,
26,"Stoneham, Barry",23y 77d,90 (47-1-42 52.78%),74 (0.82),←,
Totals,Totals,24y 180d,1054 (541-8-505 51.33%),890 (0.84),,
C,"Blight, Malcolm",41y 70d,69 (36-0-33 52.17%),,53 (30-0-23 56.60%),
