Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",24y 151d,115 (69-2-44 60.87%),68 (0.59),←,
24,"Blake, Mark",22y 237d,40 (29-0-11 72.50%),5 (0.13),←,
35,"Chapman, Paul",26y 180d,143 (79-2-62 55.94%),179 (1.25),←,
11,"Corey, Joel",26y 76d,158 (89-2-67 56.96%),52 (0.33),←,
44,"Enright, Corey",26y 232d,132 (71-2-59 54.55%),40 (0.30),←,
15,"Gamble, Ryan",20y 223d,6 (5-0-1 83.33%),7 (1.17),←,
2,"Harley, Tom",29y 290d,166 (96-3-67 58.73%),10 (0.06),165 (95-3-67 58.48%),9 (0.05)
26,"Hawkins, Tom",19y 287d,16 (14-0-2 87.50%),23 (1.44),←,
8,"Hunt, Josh",26y 50d,106 (64-1-41 60.85%),15 (0.14),←,
20,"Johnson, Steve",24y 304d,94 (57-2-35 61.70%),174 (1.85),←,
9,"Kelly, James",24y 126d,115 (65-1-49 56.96%),56 (0.49),←,
45,"Ling, Cameron",27y 66d,166 (96-3-67 58.73%),96 (0.58),←,
4,"Mackie, Andrew",23y 270d,65 (46-0-19 70.77%),43 (0.66),←,
39,"Milburn, Darren",31y 18d,220 (119-1-100 54.32%),83 (0.38),←,
21,"Mooney, Cameron",28y 220d,151 (91-1-59 60.60%),168 (1.11),140 (81-1-58 58.21%),166 (1.19)
41,"Mumford, Shane",21y 303d,2 (2-0-0 100.00%),,←,
33,"Rooke, Max",26y 136d,96 (50-2-44 53.13%),22 (0.23),←,
30,"Scarlett, Matthew",28y 333d,191 (109-2-80 57.59%),16 (0.08),←,
14,"Selwood, Joel",19y 343d,28 (26-0-2 92.86%),9 (0.32),←,
27,"Stokes, Mathew",23y 163d,37 (30-0-7 81.08%),56 (1.51),←,
7,"Taylor, Harry",21y 326d,5 (5-0-0 100.00%),,←,
40,"Wojcinski, David",27y 228d,124 (72-2-50 58.87%),42 (0.34),←,
Totals,Totals,25y 41d,2176 (1284-26-866 59.01%),1164 (0.53),,
C,"Thompson, Mark",44y 166d,192 (106-3-83 55.99%),,←,
