Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Bannister, Jordan",,,3,3,,,,,,,1.0,,,,,2.0,1.0,,,,,,
16,"Barnard, Paul",6,6,4,10,,1.0,,1.0,,1.0,,,1.0,,,4.0,5.0,1.0,2.0,1.0,,,
32,"Blumfield, Justin",10,6,16,26,,,1.0,8.0,2.0,2.0,5.0,1.0,,,,9.0,18.0,1.0,,3.0,,,
23,"Bolton, Mark",7,8,9,16,,,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,8.0,9.0,2.0,,2.0,1.0,,
33,"Caracella, Blake",11,4,8,19,,,,1.0,1.0,3.0,3.0,3.0,,1.0,1.0,7.0,13.0,,,3.0,2.0,,
15,"Forster-Knight, Robert",2,1,4,6,,,,3.0,,2.0,1.0,2.0,,1.0,,2.0,4.0,,,,,,
26,"Heffernan, Chris",9,3,6,15,,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,7.0,7.0,1.0,,3.0,,,
34,"Hille, David",6,6,2,8,1,,3.0,1.0,1.0,4.0,,3.0,1.0,1.0,,3.0,5.0,1.0,,1.0,2.0,,
5,"Hird, James",12,4,2,14,,1.0,,,1.0,,3.0,,,,,4.0,10.0,1.0,2.0,,,,
21,"Jacobs, Danny",12,6,8,20,,,,1.0,6.0,1.0,2.0,,,,,8.0,12.0,1.0,,6.0,2.0,,
14,"Johnson, Jason",16,7,10,26,,2.0,,4.0,4.0,5.0,,1.0,1.0,,,8.0,18.0,1.0,,1.0,8.0,,
1,"Johnson, Mark",11,3,9,20,,,1.0,5.0,5.0,3.0,2.0,4.0,1.0,1.0,,7.0,14.0,,,7.0,2.0,,
18,"Lloyd, Matthew",10,6,3,13,2,2.0,,1.0,2.0,2.0,,2.0,2.0,,,7.0,6.0,2.0,3.0,3.0,,,
25,"Lucas, Scott",16,5,4,20,2,,,3.0,2.0,3.0,,3.0,1.0,1.0,,6.0,14.0,1.0,1.0,6.0,,,
10,"McVeigh, Mark",8,3,4,12,,3.0,,2.0,,4.0,1.0,2.0,,,3.0,7.0,5.0,1.0,2.0,1.0,,,
24,"Misiti, Joe",5,4,8,13,,,,,1.0,1.0,,1.0,,1.0,,2.0,11.0,,,2.0,,,
29,"Moorcroft, Gary",4,1,6,10,,,,,1.0,3.0,1.0,,,,,3.0,7.0,,,1.0,1.0,,
11,"Peverill, Damien",12,3,13,25,,,,3.0,4.0,4.0,3.0,2.0,1.0,,,9.0,16.0,,,2.0,,,
9,"Ramanauskas, Adam",15,8,9,24,,,1.0,1.0,7.0,1.0,2.0,,,,,3.0,19.0,1.0,,1.0,2.0,,
43,"Rioli, Dean",18,5,10,28,,1.0,,,5.0,6.0,,2.0,,1.0,2.0,8.0,20.0,1.0,1.0,2.0,2.0,,
4,"Salmon, Paul",4,2,4,8,2,,6.0,2.0,,1.0,2.0,,1.0,,,6.0,2.0,1.0,1.0,1.0,,,
6,"Wellman, Sean",8,6,6,14,,,,,1.0,,,1.0,1.0,,,5.0,9.0,1.0,,6.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,97,148,350,7,12.0,16.0,38.0,45.0,50.0,27.0,30.0,13.0,9.0,6.0,125.0,225.0,17.0,12.0,52.0,24.0,,
Opposition,Opposition,220,121,123,343,7,11.0,29.0,46.0,41.0,55.0,28.0,42.0,9.0,13.0,,122.0,226.0,16.0,12.0,46.0,19.0,,
