Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bell, Daniel",3,3.0,4,7,,,,1.0,4.0,,,1.0,,,,3,4,,,2.0,,,49.0
20,"Broadbridge, Troy",5,4.0,4,9,,,,5.0,3.0,,,2.0,,1.0,,3,6,,,7.0,,,100.0
25,"Brown, Nathan",8,3.0,5,13,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,4,9,,1.0,1.0,1.0,,100.0
32,"Bruce, Cameron",13,4.0,7,20,3.0,1.0,,9.0,,4.0,2.0,7.0,1.0,2.0,3.0,14,6,3.0,3.0,4.0,,1.0,91.0
36,"Davey, Aaron",5,1.0,5,10,1.0,,,6.0,,3.0,1.0,4.0,,,,5,6,,,,1.0,2.0,81.0
30,"Godfrey, Simon",1,,2,3,,,,4.0,,1.0,,2.0,,2.0,,2,1,,,2.0,,,36.0
18,"Green, Brad",12,4.0,10,22,3.0,,,2.0,,3.0,3.0,2.0,,1.0,,8,13,1.0,3.0,1.0,4.0,,100.0
1,"Heffernan, Chris",13,5.0,8,21,,,,5.0,1.0,5.0,2.0,2.0,1.0,1.0,,10,12,1.0,2.0,3.0,2.0,1.0,95.0
4,"Holland, Ben",11,6.0,9,20,4.0,1.0,8.0,7.0,,5.0,3.0,4.0,1.0,2.0,,17,3,5.0,6.0,1.0,,,100.0
16,"Johnstone, Travis",11,6.0,10,21,2.0,,,2.0,3.0,3.0,2.0,3.0,,2.0,,10,11,1.0,2.0,2.0,5.0,2.0,96.0
23,"McDonald, James",6,2.0,7,13,,,,3.0,2.0,1.0,2.0,,,,,7,6,,,1.0,,,64.0
5,"McLean, Brock",6,2.0,1,7,1.0,,,3.0,,5.0,3.0,1.0,,1.0,,4,3,,,4.0,,,50.0
9,"Neitz, David",7,3.0,2,9,3.0,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,4,5,1.0,2.0,2.0,,,100.0
8,"Nicholson, Alistair",4,4.0,5,9,,,,,,,,1.0,,1.0,,3,6,,,3.0,,,100.0
28,"Read, Phillip",11,2.0,6,17,1.0,,,8.0,,3.0,3.0,1.0,,1.0,,3,13,,1.0,3.0,,1.0,88.0
27,"Rivers, Jared",3,3.0,5,8,,,,4.0,3.0,,,1.0,1.0,1.0,,5,3,,,8.0,,,100.0
24,"Robertson, Russell",14,3.0,4,18,2.0,2.0,,2.0,,6.0,2.0,3.0,1.0,1.0,,10,7,1.0,1.0,2.0,5.0,,100.0
19,"Vardy, Peter",6,6.0,4,10,2.0,1.0,,,,1.0,1.0,,,,,2,8,,3.0,,,1.0,34.0
42,"Walsh, Peter",6,2.0,6,12,,1.0,,,1.0,4.0,3.0,1.0,,,,3,9,,1.0,1.0,,2.0,100.0
10,"Ward, Daniel",1,,1,2,,,,,,,,,,,,1,1,,,,,,20.0
34,"White, Jeff",13,7.0,12,25,1.0,,24.0,2.0,2.0,3.0,7.0,2.0,1.0,1.0,1.0,9,16,,,3.0,,1.0,100.0
13,"Yze, Adem",14,,1,15,,,,,6.0,1.0,1.0,3.0,1.0,1.0,,3,9,,,2.0,3.0,,95.0
Totals,Totals,173,70.0,118,291,23.0,8.0,32.0,67.0,28.0,51.0,36.0,42.0,9.0,20.0,4.0,130,157,13.0,25.0,52.0,21.0,11.0,
Opposition,Opposition,146,58.0,118,264,13.0,11.0,43.0,60.0,24.0,45.0,39.0,33.0,20.0,9.0,2.0,115,150,11.0,16.0,38.0,10.0,7.0,
