Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",6,1,6,12,,,,2.0,,4.0,1.0,3.0,1.0,2.0,,3.0,9.0,,,3.0,1.0,,75.0
10,"Ballard, Charlie",13,9,2,15,,,,1.0,,2.0,1.0,2.0,3.0,1.0,,7.0,7.0,2.0,,2.0,,,97.0
3,"Bowes, Jack",10,2,6,16,,,,3.0,4.0,,,,,,,2.0,9.0,1.0,,5.0,,,78.0
29,"Burgess, Chris",7,6,4,11,2,2.0,4.0,,,1.0,,1.0,2.0,1.0,,7.0,3.0,4.0,2.0,,,1.0,79.0
19,"Corbett, Josh",,,,,,,,,,,,,,,,,,,,,,,
4,"Ellis, Brandon",14,6,11,25,,,,4.0,1.0,4.0,1.0,5.0,,1.0,,5.0,20.0,,,2.0,1.0,,93.0
26,"Flanders, Sam",8,2,6,14,1,2.0,,2.0,,3.0,,1.0,3.0,1.0,,5.0,9.0,,,1.0,,,78.0
46,"Graham, Caleb",1,2,2,3,,,,,,,,3.0,,3.0,,,3.0,,,5.0,,,96.0
1,"Greenwood, Hugh",6,1,10,16,,,1.0,10.0,1.0,4.0,5.0,,1.0,,,10.0,6.0,,1.0,3.0,,2.0,80.0
39,"Holman, Nick",5,5,3,8,,1.0,,7.0,,,,3.0,,3.0,,2.0,6.0,,1.0,1.0,,,77.0
34,"King, Ben",6,3,1,7,,2.0,,1.0,,2.0,,5.0,,1.0,,3.0,5.0,,2.0,2.0,,,96.0
23,"Lemmens, Sean",12,7,6,18,,,,,4.0,3.0,1.0,3.0,1.0,1.0,,8.0,9.0,2.0,,1.0,,,83.0
13,"Lukosius, Jack",13,4,6,19,,1.0,,2.0,4.0,4.0,,4.0,,2.0,,4.0,14.0,,,1.0,,,79.0
17,"Markov, Oleg",11,7,4,15,,,,2.0,3.0,2.0,1.0,,,,,4.0,11.0,1.0,,2.0,5.0,,83.0
11,"Miller, Touk",16,7,15,31,1,1.0,,6.0,1.0,7.0,8.0,7.0,3.0,1.0,,13.0,18.0,1.0,,1.0,,,89.0
27,"Powell, Wil",20,7,6,26,,1.0,,,8.0,3.0,,7.0,3.0,2.0,,8.0,15.0,,,5.0,,,88.0
22,"Rankine, Izak",5,1,3,8,2,,,2.0,,,1.0,1.0,1.0,,,5.0,3.0,,,3.0,,,75.0
41,"Rosas, Malcolm",2,1,,2,,2.0,,4.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,60.0
18,"Rowell, Matt",5,2,9,14,,,,2.0,1.0,1.0,3.0,1.0,1.0,,,8.0,6.0,,,2.0,,,73.0
6,"Sexton, Alex",3,,3,6,,,,4.0,1.0,2.0,,4.0,2.0,1.0,,3.0,3.0,,,,,,76.0
32,"Smith, Zac",5,2,5,10,,,18.0,4.0,,,3.0,3.0,1.0,3.0,,6.0,3.0,1.0,,5.0,,,84.0
24,"Swallow, David",14,9,9,23,,,,5.0,4.0,2.0,5.0,2.0,1.0,2.0,,9.0,16.0,,1.0,3.0,1.0,,80.0
14,"Weller, Lachie",12,5,7,19,,,,,3.0,1.0,,2.0,,,,1.0,17.0,,,,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,89,124,318,6,13.0,23.0,61.0,36.0,46.0,30.0,59.0,23.0,26.0,,114.0,193.0,12.0,8.0,48.0,9.0,3.0,
Opposition,Opposition,246,133,146,392,11,10.0,41.0,66.0,38.0,48.0,34.0,54.0,26.0,23.0,6.0,129.0,254.0,15.0,14.0,36.0,3.0,8.0,
