Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",8,2,9,17,2,,,1.0,2.0,1.0,3.0,2.0,,1.0,,13.0,4.0,,,2.0,1.0,,
14,"Anderson, Brady",3,,2,5,,,,1.0,,2.0,,,,,,2.0,3.0,,,,,,
26,"Bell, Peter",14,4,3,17,3,,,,1.0,4.0,2.0,1.0,,1.0,1.0,7.0,9.0,2.0,1.0,2.0,,,
12,"Blakey, John",18,4,6,24,,,,,5.0,4.0,1.0,3.0,1.0,,,6.0,15.0,,,,1.0,,
16,"Capuano, Mathew",8,4,3,11,,,10.0,1.0,2.0,2.0,3.0,2.0,1.0,,,6.0,5.0,1.0,,1.0,,,
18,"Carey, Wayne",16,8,2,18,4,3.0,1.0,1.0,1.0,4.0,1.0,,2.0,2.0,,9.0,9.0,4.0,5.0,,,,
23,"Clayton, Shane",1,,2,3,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,
3,"Dhurrkay, Gary",10,1,2,12,1,,,1.0,,5.0,1.0,,,1.0,,6.0,5.0,,,1.0,,,
6,"Grant, Shannon",8,2,6,14,1,1.0,,,,4.0,4.0,,1.0,,,5.0,11.0,1.0,,,2.0,,
29,"Harvey, Brent",12,6,3,15,2,2.0,,1.0,,9.0,,,,1.0,,6.0,8.0,2.0,1.0,,3.0,,
34,"King, David",1,,1,2,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,
35,"Longmire, John",5,3,7,12,,,11.0,1.0,,6.0,2.0,,1.0,,,5.0,7.0,,,2.0,,,
4,"Martyn, Mick",4,,3,7,,,,,3.0,,,1.0,,,,4.0,3.0,,,,1.0,,
5,"McCartney, Jason",8,7,4,12,,,1.0,,4.0,,1.0,1.0,1.0,,,6.0,5.0,3.0,,,,,
31,"McKernan, Corey",10,8,2,12,4,,8.0,,,2.0,,2.0,2.0,2.0,,8.0,5.0,3.0,3.0,2.0,,,
28,"Pickett, Byron",14,2,6,20,,,,1.0,9.0,1.0,3.0,2.0,1.0,,,12.0,7.0,1.0,,2.0,4.0,,
13,"Pike, Martin",7,2,3,10,,,,1.0,,2.0,1.0,,1.0,1.0,,3.0,6.0,,,1.0,,,
8,"Scott, Robert",11,3,7,18,,,,1.0,3.0,,1.0,5.0,1.0,1.0,,10.0,7.0,,,1.0,1.0,,
24,"Sholl, Craig",6,2,3,9,,,,,3.0,,,1.0,,1.0,,1.0,8.0,,,,,,
7,"Simpson, Adam",12,3,3,15,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,11.0,4.0,1.0,,1.0,,,
10,"Stevens, Anthony",22,4,6,28,,1.0,,3.0,4.0,6.0,13.0,,,2.0,,15.0,14.0,1.0,,1.0,3.0,,
30,"Welsh, Scott",8,7,1,9,4,,,,,,,1.0,1.0,1.0,,4.0,6.0,2.0,4.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,72,84,290,21,9.0,32.0,15.0,39.0,55.0,36.0,22.0,14.0,14.0,1.0,141.0,144.0,21.0,14.0,16.0,16.0,,
Opposition,Opposition,210,86,109,319,22,9.0,34.0,17.0,30.0,64.0,48.0,32.0,14.0,14.0,5.0,131.0,185.0,20.0,14.0,33.0,10.0,,
