Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 189d,126 (75-2-49 60.32%),34 (0.27),←,
42,"Bevan, Paul",24y 245d,99 (57-2-40 58.59%),24 (0.24),←,
6,"Bolton, Craig",28y 364d,184 (109-2-73 59.78%),25 (0.14),155 (92-2-61 60.00%),15 (0.10)
24,"Bolton, Jude",29y 76d,221 (121-3-97 55.43%),104 (0.47),←,
32,"Buchanan, Amon",26y 232d,115 (66-2-47 58.26%),57 (0.50),←,
28,"Crouch, Jared",31y 86d,214 (114-1-99 53.50%),49 (0.23),←,
37,"Goodes, Adam",29y 142d,240 (132-3-105 55.63%),246 (1.02),←,
39,"Grundy, Heath",22y 362d,34 (20-0-14 58.82%),18 (0.53),←,
1,"Hall, Barry",32y 111d,247 (126-3-118 51.62%),603 (2.44),159 (92-2-65 58.49%),459 (2.89)
15,"Jack, Kieren",21y 336d,35 (18-1-16 52.86%),17 (0.49),←,
16,"Jolly, Darren",27y 205d,154 (83-2-69 54.55%),65 (0.42),106 (63-2-41 60.38%),54 (0.51)
31,"Kirk, Brett",32y 217d,205 (115-3-87 56.83%),79 (0.39),←,
9,"Malceski, Nick",24y 288d,65 (43-1-21 66.92%),35 (0.54),←,
29,"Mattner, Martin",26y 297d,132 (78-1-53 59.47%),24 (0.18),34 (18-1-15 54.41%),10 (0.29)
3,"McVeigh, Jarrad",24y 53d,115 (66-2-47 58.26%),83 (0.72),←,
33,"Moore, Jarred",23y 85d,41 (24-1-16 59.76%),35 (0.85),←,
5,"OKeefe, Ryan",28y 126d,174 (100-2-72 58.05%),183 (1.05),←,
19,"OLoughlin, Michael",32y 99d,291 (168-4-119 58.42%),504 (1.73),←,
25,"Richards, Ted",26y 139d,113 (64-2-47 57.52%),29 (0.26),80 (45-2-33 57.50%),10 (0.13)
30,"Roberts-Thomson, Lewis",25y 264d,107 (65-1-41 61.21%),12 (0.11),←,
2,"Shaw, Rhyce",27y 226d,104 (53-0-51 50.96%),22 (0.21),10 (5-0-5 50.00%),2 (0.20)
18,"White, Jesse",21y 141d,10 (4-1-5 45.00%),5 (0.50),←,
Totals,Totals,27y 12d,3026 (1701-39-1286 56.21%),2253 (0.74),,
C,"Roos, Paul",45y 337d,166 (99-2-65 60.24%),,←,
