West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",22y 168d,33 (20-1-12 62.12%),,←,
15,"Cripps, Jamie",25y 336d,120 (67-1-52 56.25%),143 (1.19),104 (59-1-44 57.21%),127 (1.22)
27,"Darling, Jack",25y 285d,152 (91-1-60 60.20%),274 (1.80),←,
14,"Duggan, Liam",21y 104d,47 (28-0-19 59.57%),8 (0.17),←,
3,"Gaff, Andrew",25y 282d,157 (94-1-62 60.19%),55 (0.35),←,
25,"Hurn, Shannon",30y 202d,224 (126-1-97 56.47%),50 (0.22),←,
23,"Jetta, Lewis",28y 325d,155 (100-2-53 65.16%),114 (0.74),28 (16-0-12 57.14%),15 (0.54)
2,"LeCras, Mark",31y 207d,197 (108-1-88 55.08%),412 (2.09),←,
29,"Lycett, Scott",25y 180d,51 (29-0-22 56.86%),35 (0.69),←,
7,"Masten, Chris",28y 327d,175 (93-1-81 53.43%),61 (0.35),←,
20,"McGovern, Jeremy",25y 344d,80 (50-0-30 62.50%),29 (0.36),←,
9,"Naitanui, Nic",27y 325d,147 (83-1-63 56.80%),97 (0.66),←,
30,"Nelson, Jackson",22y 10d,33 (22-0-11 66.67%),1 (0.03),←,
8,"Redden, Jack",27y 106d,164 (66-1-97 40.55%),61 (0.37),35 (22-0-13 62.86%),9 (0.26)
1,"Ryan, Liam",21y 174d,1 (0-0-1 0.00%),1 (1.00),←,
31,"Schofield, Will",29y 60d,165 (90-1-74 54.85%),22 (0.13),←,
4,"Sheed, Dom",22y 349d,61 (36-1-24 59.84%),23 (0.38),←,
5,"Sheppard, Brad",26y 306d,132 (72-1-59 54.92%),17 (0.13),←,
13,"Shuey, Luke",27y 296d,158 (97-1-60 61.71%),122 (0.77),←,
18,"Venables, Daniel",19y 126d,1 (0-0-1 0.00%),,←,
45,"Waterman, Jake",19y 323d,1 (0-0-1 0.00%),1 (1.00),←,
6,"Yeo, Elliot",24y 175d,108 (60-1-47 56.02%),46 (0.43),81 (49-1-31 61.11%),45 (0.56)
Totals,Totals,25y 195d,2362 (1332-16-1014 56.39%),1572 (0.67),,
C,"Simpson, Adam",42y 37d,95 (58-1-36 61.58%),,←,
