Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",22y 237d,35 (22-1-12 64.29%),6 (0.17),1 (1-0-0 100.00%),
30,"Bourke, David",23y 127d,54 (30-0-24 55.56%),13 (0.24),←,
11,"Bowden, Joel",20y 329d,44 (24-0-20 54.55%),49 (1.11),←,
17,"Broderick, Paul",29y 133d,211 (101-1-109 48.10%),145 (0.69),118 (62-1-55 52.97%),65 (0.55)
9,"Campbell, Wayne",26y 235d,169 (77-1-91 45.86%),100 (0.59),←,
10,"Daffy, Nick",26y 5d,119 (63-1-55 53.36%),155 (1.30),←,
25,"Gale, Brendon",30y 302d,188 (80-1-107 42.82%),178 (0.95),←,
2,"Gaspar, Darren",22y 361d,91 (42-0-49 46.15%),7 (0.08),70 (35-0-35 50.00%),6 (0.09)
1,"Hilton, Rory",20y 31d,13 (5-0-8 38.46%),6 (0.46),4 (2-0-2 50.00%),3 (0.75)
16,"Holland, Ben",22y 6d,51 (26-0-25 50.98%),64 (1.25),←,
43,"Hollands, Ben",21y 124d,3 (1-0-2 33.33%),2 (0.67),←,
39,"Kellaway, Andrew",23y 174d,20 (10-0-10 50.00%),,←,
3,"Kellaway, Duncan",26y 88d,117 (59-1-57 50.85%),4 (0.03),←,
33,"Knights, Matthew",28y 223d,202 (81-0-121 40.10%),112 (0.55),←,
5,"Ottens, Brad",19y 111d,20 (10-0-10 50.00%),12 (0.60),←,
14,"Plapp, Justin",21y 328d,10 (6-0-4 60.00%),15 (1.50),←,
13,"Powell, Robert",23y 58d,45 (25-0-20 55.56%),49 (1.09),←,
40,"Proctor, Lionel",19y 170d,5 (4-0-1 80.00%),1 (0.20),←,
12,"Richardson, Matthew",24y 58d,107 (52-0-55 48.60%),331 (3.09),←,
4,"Rogers, Matthew",25y 172d,106 (56-1-49 53.30%),76 (0.72),←,
26,"Sampson, Clay",23y 81d,41 (22-0-19 53.66%),18 (0.44),4 (1-0-3 25.00%),1 (0.25)
41,"Turner, Scott",28y 350d,140 (59-0-81 42.14%),33 (0.24),←,
Totals,Totals,24y 35d,1791 (855-7-929 47.74%),1376 (0.77),,
C,"Gieschen, Jeff",42y 236d,35 (19-0-16 54.29%),,←,
