Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",23y 164d,41 (20-0-21 48.78%),1 (0.02),←,
18,"Cameron, Jeremy",24y,95 (33-0-62 34.74%),246 (2.59),←,
1,"Davis, Phil",26y 214d,99 (42-0-57 42.42%),6 (0.06),81 (31-0-50 38.27%),5 (0.06)
4,"Greene, Toby",23y 188d,100 (35-0-65 35.00%),84 (0.84),←,
32,"Griffen, Ryan",30y 248d,240 (120-1-119 50.21%),146 (0.61),38 (23-0-15 60.53%),16 (0.42)
19,"Haynes, Nick",24y 318d,64 (26-0-38 40.63%),6 (0.09),←,
2,"Hopper, Jacob",20y 54d,11 (8-0-3 72.73%),5 (0.45),←,
17,"Johnson, Steve",33y 271d,277 (195-3-79 70.94%),499 (1.80),24 (17-0-7 70.83%),47 (1.96)
22,"Kelly, Josh",22y 48d,62 (31-0-31 50.00%),37 (0.60),←,
40,"Kennedy, Adam",24y 263d,78 (22-0-56 28.21%),6 (0.08),←,
37,"Lobb, Rory",24y 51d,37 (21-0-16 56.76%),39 (1.05),←,
41,"Mumford, Shane",30y 270d,153 (99-2-52 65.36%),47 (0.31),53 (30-0-23 56.60%),8 (0.15)
50,"Reid, Sam",27y 145d,31 (13-0-18 41.94%),11 (0.35),21 (7-0-14 33.33%),10 (0.48)
9,"Scully, Tom",25y 321d,129 (47-1-81 36.82%),59 (0.46),98 (34-0-64 34.69%),53 (0.54)
23,"Shaw, Heath",31y 125d,239 (145-2-92 61.09%),39 (0.16),66 (35-0-31 53.03%),2 (0.03)
5,"Shiel, Dylan",24y 23d,89 (32-0-57 35.96%),47 (0.53),←,
10,"Smith, Devon",23y 316d,95 (30-0-65 31.58%),91 (0.96),←,
14,"Taranto, Tim",19y 63d,2 (1-0-1 50.00%),,←,
20,"Tomlinson, Adam",23y 234d,69 (19-0-50 27.54%),18 (0.26),←,
8,"Ward, Callan",26y 356d,169 (69-0-100 40.83%),85 (0.50),109 (37-0-72 33.94%),52 (0.48)
29,"Williams, Zac",22y 193d,55 (25-0-30 45.45%),13 (0.24),←,
16,"Wilson, Nathan",24y 84d,54 (26-0-28 48.15%),12 (0.22),←,
Totals,Totals,25y 130d,2189 (1059-9-1121 48.38%),1497 (0.68),,
C,"Cameron, Leon",44y 211d,70 (35-0-35 50.00%),,←,
