Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",28y 164d,212 (90-3-119 43.16%),361 (1.70),28 (15-0-13 53.57%),71 (2.54)
16,"Brown, Luke",22y 229d,52 (27-0-25 51.92%),3 (0.06),←,
23,"Cameron, Charlie",20y 308d,12 (7-0-5 58.33%),13 (1.08),←,
25,"Cheney, Kyle",25y 257d,45 (27-0-18 60.00%),2 (0.04),4 (3-0-1 75.00%),
44,"Crouch, Matt",20y 18d,9 (7-0-2 77.78%),3 (0.33),←,
32,"Dangerfield, Patrick",25y 34d,137 (71-0-66 51.82%),150 (1.09),←,
8,"Grigg, Mitch",22y 127d,16 (9-0-7 56.25%),13 (0.81),←,
24,"Jacobs, Sam",27y 29d,110 (56-0-54 50.91%),25 (0.23),93 (49-0-44 52.69%),22 (0.24)
10,"Jaensch, Matthew",25y 233d,73 (35-0-38 47.95%),25 (0.34),←,
47,"Kelly, Jake",20y 108d,4 (2-0-2 50.00%),,←,
29,"Laird, Rory",21y 131d,40 (21-0-19 52.50%),4 (0.10),←,
6,"Lever, Jake",19y 65d,1 (1-0-0 100.00%),,←,
27,"Lynch, Tom",24y 236d,43 (26-0-17 60.47%),59 (1.37),37 (22-0-15 59.46%),55 (1.49)
31,"Lyons, Jarryd",22y 291d,25 (13-0-12 52.00%),13 (0.52),←,
14,"Mackay, David",26y 288d,130 (75-0-55 57.69%),42 (0.32),←,
9,"Sloane, Rory",25y 53d,106 (56-0-50 52.83%),65 (0.61),←,
33,"Smith, Brodie",23y 115d,82 (45-0-37 54.88%),24 (0.29),←,
12,"Talia, Daniel",23y 219d,82 (46-0-36 56.10%),4 (0.05),←,
5,"Thompson, Scott",32y 56d,268 (146-0-122 54.48%),154 (0.57),229 (128-0-101 55.90%),137 (0.60)
7,"van Berlo, Nathan",28y 337d,188 (107-0-81 56.91%),65 (0.35),←,
13,"Walker, Taylor",25y 14d,90 (47-0-43 52.22%),215 (2.39),←,
11,"Wright, Matthew",25y 146d,84 (44-0-40 52.38%),58 (0.69),←,
Totals,Totals,24y 141d,1809 (958-3-848 52.96%),1298 (0.72),,
C,"Walsh, Phil",55y 55d,7 (5-0-2 71.43%),,6 (4-0-2 66.67%),
