North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",23y 9d,18 (9-0-9 50.00%),5 (0.28),←,
3,"Anderson, Jed",25y 189d,62 (32-0-30 51.61%),22 (0.35),52 (25-0-27 48.08%),18 (0.35)
18,"Atley, Shaun",26y 331d,195 (98-0-97 50.26%),43 (0.22),←,
50,"Brown, Ben",26y 263d,119 (62-0-57 52.10%),267 (2.24),←,
10,"Cunnington, Ben",28y 41d,207 (106-0-101 51.21%),84 (0.41),←,
14,"Dumont, Trent",24y 41d,80 (31-0-49 38.75%),23 (0.29),←,
6,"Garner, Taylor",25y 214d,41 (18-0-23 43.90%),26 (0.63),←,
22,"Goldstein, Todd",31y 40d,232 (117-1-114 50.65%),118 (0.51),←,
4,"Higgins, Shaun",31y 159d,218 (103-1-114 47.48%),217 (1.00),89 (45-0-44 50.56%),89 (1.00)
20,"Larkey, Nick",21y 65d,17 (7-0-10 41.18%),20 (1.18),←,
34,"Macmillan, Jamie",27y 321d,155 (78-0-77 50.32%),45 (0.29),←,
17,"Pittard, Jasper",28y 131d,146 (74-0-72 50.68%),12 (0.08),20 (8-0-12 40.00%),1 (0.05)
13,"Polec, Jared",26y 302d,126 (67-0-59 53.17%),68 (0.54),20 (8-0-12 40.00%),13 (0.65)
12,"Simpkin, Jy",21y 158d,54 (23-0-31 42.59%),26 (0.48),←,
25,"Tarrant, Robbie",30y 107d,146 (70-0-76 47.95%),44 (0.30),←,
26,"Thomas, Tarryn",19y 138d,18 (8-0-10 44.44%),16 (0.89),←,
16,"Thompson, Scott",33y 93d,239 (116-2-121 48.95%),7 (0.03),←,
28,"Turner, Kayne",23y 222d,77 (39-0-38 50.65%),53 (0.69),←,
2,"Williams, Marley",26y 19d,118 (59-0-59 50.00%),10 (0.08),50 (23-0-27 46.00%),4 (0.08)
32,"Wood, Mason",25y 331d,56 (28-0-28 50.00%),72 (1.29),←,
7,"Ziebell, Jack",28y 163d,208 (100-0-108 48.08%),159 (0.76),←,
44,"Zurhaar, Cameron",21y 80d,26 (11-0-15 42.31%),29 (1.12),←,
Totals,Totals,26y 72d,2558 (1256-4-1298 49.10%),1366 (0.53),,
C,"Shaw, Rhyce",37y 298d,10 (5-0-5 50.00%),,←,
