Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",27y 192d,106 (55-2-49 52.83%),8 (0.08),←,
35,"Broad, Nathan",25y 144d,29 (25-0-4 86.21%),,←,
22,"Caddy, Josh",25y 343d,138 (85-1-52 61.96%),143 (1.04),43 (33-0-10 76.74%),67 (1.56)
11,"Castagna, Jason",22y 56d,51 (36-0-15 70.59%),54 (1.06),←,
30,"Conca, Reece",26y 25d,103 (58-1-44 56.80%),23 (0.22),←,
9,"Cotchin, Trent",28y 152d,219 (118-2-99 54.34%),123 (0.56),←,
10,"Edwards, Shane",29y 316d,230 (113-5-112 50.22%),154 (0.67),←,
34,"Graham, Jack",20y 193d,22 (20-0-2 90.91%),11 (0.50),←,
6,"Grigg, Shaun",30y 140d,213 (115-2-96 54.46%),96 (0.45),170 (97-2-71 57.65%),86 (0.51)
2,"Grimes, Dylan",27y 52d,126 (79-0-47 62.70%),3 (0.02),←,
28,"Higgins, Jack",19y 171d,19 (17-0-2 89.47%),13 (0.68),←,
14,"Houli, Bachar",30y 117d,184 (97-3-84 53.53%),40 (0.22),158 (87-2-69 55.70%),31 (0.20)
23,"Lambert, Kane",26y 284d,73 (48-0-25 65.75%),43 (0.59),←,
4,"Martin, Dustin",27y 72d,200 (109-2-89 55.00%),218 (1.09),←,
33,"McIntosh, Kamdyn",24y 156d,73 (50-0-23 68.49%),19 (0.26),←,
25,"Nankervis, Toby",24y 25d,58 (43-0-15 74.14%),21 (0.36),46 (36-0-10 78.26%),18 (0.39)
3,"Prestia, Dion",25y 329d,129 (54-0-75 41.86%),44 (0.34),34 (28-0-6 82.35%),14 (0.41)
18,"Rance, Alex",28y 332d,198 (105-2-91 53.54%),9 (0.05),←,
8,"Riewoldt, Jack",29y 310d,248 (124-4-120 50.81%),602 (2.43),←,
17,"Rioli, Daniel",21y 143d,54 (34-0-20 62.96%),51 (0.94),←,
15,"Short, Jayden",22y 225d,55 (35-0-20 63.64%),17 (0.31),←,
1,"Vlastuin, Nick",24y 140d,116 (73-0-43 62.93%),25 (0.22),←,
Totals,Totals,25y 311d,2644 (1493-24-1127 56.47%),1717 (0.65),,
C,"Hardwick, Damien",46y 19d,205 (111-2-92 54.63%),,←,
