Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",11,5,12,23,,,,3.0,4.0,4.0,2.0,,,,,5.0,15.0,,,2.0,,,87.0
20,"Black, Simon",5,,17,22,1,,,3.0,2.0,1.0,9.0,2.0,,1.0,,16.0,8.0,,,2.0,,1.0,75.0
16,"Brown, Jonathan",10,8,4,14,4,1.0,,,,1.0,,3.0,,2.0,,9.0,6.0,4.0,3.0,2.0,,,93.0
42,"Clarke, Justin",3,3,3,6,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,3.0,1.0,,7.0,,,89.0
1 ↓,"Docherty, Sam",5,2,2,7,,,,2.0,1.0,,1.0,2.0,1.0,2.0,,6.0,3.0,,,2.0,,,51.0
41,"Golby, Mitch",10,2,3,13,2,,,2.0,,2.0,,1.0,,1.0,,5.0,9.0,,,2.0,1.0,,82.0
11,"Hanley, Pearce",17,4,6,23,1,1.0,,1.0,5.0,3.0,2.0,5.0,,1.0,,5.0,17.0,1.0,1.0,2.0,3.0,,85.0
2 ↑,"Harwood, Ryan",3,,4,7,,,,3.0,1.0,1.0,2.0,,,,,3.0,4.0,,,,,,32.0
35,"Lester, Ryan",8,2,14,22,,,,4.0,1.0,2.0,5.0,1.0,1.0,,,14.0,10.0,,,2.0,,,83.0
23,"Leuenberger, Matthew",8,3,7,15,,1.0,34.0,3.0,1.0,4.0,5.0,3.0,1.0,2.0,,8.0,8.0,,,12.0,,1.0,85.0
19,"Lisle, Jordan",7,5,6,13,1,1.0,3.0,2.0,,3.0,1.0,1.0,2.0,,,6.0,8.0,,,3.0,,1.0,86.0
36,"Maguire, Matt",12,8,2,14,,,,5.0,4.0,2.0,,2.0,,2.0,,3.0,12.0,1.0,,2.0,,,96.0
9,"McGrath, Ashley",6,1,1,7,,,,5.0,1.0,2.0,1.0,8.0,,5.0,,2.0,4.0,,,2.0,,,85.0
3,"Moloney, Brent",17,4,8,25,,1.0,,6.0,,9.0,4.0,6.0,2.0,1.0,,14.0,11.0,,,1.0,,,85.0
24,"Patfull, Joel",1,,9,10,,,,1.0,1.0,,1.0,,,,,7.0,4.0,,,6.0,,,92.0
31,"Polkinghorne, James",2,2,7,9,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,3.0,6.0,,,,,1.0,79.0
30,"Redden, Jack",11,1,7,18,,,2.0,8.0,,3.0,4.0,3.0,3.0,,,10.0,8.0,1.0,,1.0,,1.0,85.0
10,"Rich, Daniel",16,1,10,26,1,,,1.0,3.0,8.0,5.0,2.0,,1.0,1.0,13.0,13.0,,,4.0,,1.0,88.0
38,"Rockliff, Tom",7,3,11,18,1,1.0,,1.0,,1.0,,2.0,,,,10.0,7.0,,,,,,83.0
14,"Staker, Brent",7,3,3,10,,1.0,,5.0,,2.0,,1.0,,1.0,,6.0,6.0,1.0,,5.0,,,91.0
26,"Yeo, Elliot",5,2,3,8,1,,,5.0,1.0,1.0,1.0,2.0,,,,4.0,6.0,1.0,,5.0,,,81.0
15,"Zorko, Dayne",6,2,1,7,,2.0,,8.0,,4.0,,1.0,,1.0,,2.0,6.0,,1.0,1.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,61,140,317,12,13.0,39.0,71.0,26.0,56.0,44.0,48.0,12.0,22.0,1.0,154.0,174.0,10.0,5.0,63.0,5.0,6.0,
Opposition,Opposition,222,75,125,347,21,17.0,40.0,69.0,37.0,56.0,37.0,34.0,22.0,12.0,5.0,162.0,182.0,14.0,16.0,68.0,3.0,14.0,
