Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 332d,115 (76-1-38 66.52%),188 (1.63),←,
21,"Barlow, Michael",27y 177d,100 (67-1-32 67.50%),66 (0.66),←,
17,"Crozier, Hayden",21y 171d,26 (15-0-11 57.69%),21 (0.81),←,
7,"Fyfe, Nat",23y 268d,103 (67-1-35 65.53%),91 (0.88),←,
38,"Hannath, Jack",23y 339d,16 (11-1-4 71.88%),8 (0.50),←,
32,"Hill, Stephen",25y 43d,139 (81-0-58 58.27%),90 (0.65),←,
5,"Ibbotson, Garrick",27y 90d,138 (73-1-64 53.26%),21 (0.15),←,
18,"McPharlin, Luke",33y 194d,247 (133-1-113 54.05%),115 (0.47),235 (125-1-109 53.40%),112 (0.48)
16,"Mundy, David",29y 328d,221 (124-1-96 56.33%),87 (0.39),←,
13,"Mzungu, Tendai",29y 105d,88 (55-1-32 63.07%),52 (0.59),←,
27,"Neale, Lachie",22y 20d,57 (37-0-20 64.91%),29 (0.51),←,
29,"Pavlich, Matthew",33y 164d,324 (159-0-165 49.07%),650 (2.01),←,
25,"Pearce, Alex",20y 4d,3 (3-0-0 100.00%),,←,
46,"Pearce, Clancee",24y 233d,89 (52-1-36 58.99%),34 (0.38),←,
6,"Pearce, Danyle",29y 67d,214 (103-2-109 48.60%),112 (0.52),60 (44-1-15 74.17%),36 (0.60)
31,"Sandilands, Aaron",32y 189d,227 (127-0-100 55.95%),86 (0.38),←,
11,"Sheridan, Tom",21y 228d,25 (19-0-6 76.00%),11 (0.44),←,
34,"Spurr, Lee",27y 321d,70 (54-1-15 77.86%),5 (0.07),←,
8,"Suban, Nick",25y 35d,116 (67-1-48 58.19%),50 (0.43),←,
33,"Sutcliffe, Cam",23y 21d,58 (43-1-14 75.00%),14 (0.24),←,
20,"Taberner, Matthew",21y 361d,23 (16-0-7 69.57%),20 (0.87),←,
10,"Walters, Michael",24y 157d,61 (42-1-18 69.67%),115 (1.89),←,
Totals,Totals,26y 59d,2460 (1424-15-1021 57.89%),1865 (0.76),,
C,"Lyon, Ross",48y 217d,205 (135-5-65 67.07%),,84 (59-1-24 70.83%),
