Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 193d,26 (21-0-5 80.77%),2 (0.08),←,
10,"Brayshaw, Angus",27y 74d,145 (79-1-65 54.83%),47 (0.32),←,
50,"Brown, Ben",30y 124d,164 (90-1-73 55.18%),350 (2.13),34 (24-1-9 72.06%),63 (1.85)
37,"Chandler, Kade",23y 70d,12 (8-0-4 66.67%),2 (0.17),←,
31,"Fritsch, Bayley",26y 108d,110 (64-1-45 58.64%),176 (1.60),←,
11,"Gawn, Max",31y 84d,183 (88-1-94 48.36%),90 (0.49),←,
6,"Grundy, Brodie",28y 343d,179 (90-2-87 50.84%),61 (0.34),2 (1-0-1 50.00%),1 (0.50)
4,"Harmes, James",27y 170d,145 (77-0-68 53.10%),77 (0.53),←,
12,"Hunter, Lachie",28y 101d,175 (93-0-82 53.14%),74 (0.42),2 (1-0-1 50.00%),1 (0.50)
15,"Langdon, Ed",27y 51d,134 (70-1-63 52.61%),61 (0.46),66 (45-1-20 68.94%),28 (0.42)
8,"Lever, Jake",27y 19d,138 (88-1-49 64.13%),4 (0.03),82 (50-1-31 61.59%),1 (0.01)
25,"McDonald, Tom",30y 187d,204 (91-1-112 44.85%),158 (0.77),←,
41,"McVee, Judd",19y 229d,2 (1-0-1 50.00%),,←,
18,"Melksham, Jake",31y 207d,210 (108-1-101 51.67%),161 (0.77),96 (56-0-40 58.33%),104 (1.08)
30,"Neal-Bullen, Alex",27y 74d,130 (75-1-54 58.08%),90 (0.69),←,
13,"Oliver, Clayton",25y 245d,149 (85-1-63 57.38%),46 (0.31),←,
5,"Petracca, Christian",27y 79d,153 (85-1-67 55.88%),143 (0.93),←,
35,"Petty, Harry",23y 132d,50 (27-1-22 55.00%),7 (0.14),←,
24,"Rivers, Trent",21y 237d,54 (39-1-14 73.15%),5 (0.09),←,
9,"Spargo, Charlie",23y 119d,85 (57-1-27 67.65%),54 (0.64),←,
32,"Sparrow, Tom",22y 297d,53 (35-1-17 66.98%),18 (0.34),←,
20,"Tomlinson, Adam",29y 226d,170 (82-3-85 49.12%),35 (0.21),30 (21-0-9 70.00%),
7,"Viney, Jack",28y 345d,173 (74-1-98 43.06%),48 (0.28),←,
Totals,Totals,26y 177d,2844 (1527-21-1296 53.69%),1709 (0.60),,
C,"Goodwin, Simon",46y 88d,137 (78-1-58 57.30%),,136 (78-1-57 57.72%),
