Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bond, Chris",29y 179d,139 (65-1-73 47.12%),44 (0.32),17 (7-0-10 41.18%),4 (0.24)
18,"Brown, Michael",21y 307d,19 (6-0-13 31.58%),14 (0.74),←,
24,"Burton, Matthew",28y 66d,58 (22-0-36 37.93%),25 (0.43),←,
42,"Callaghan, Craig",22y 137d,65 (22-0-43 33.85%),49 (0.75),←,
46,"Carroll, Trent",20y 87d,14 (5-0-9 35.71%),1 (0.07),←,
13,"Chisholm, Scott",25y 57d,59 (24-0-35 40.68%),22 (0.37),←,
31,"Clement, James",21y 323d,49 (19-0-30 38.78%),30 (0.61),←,
12,"Dodd, Brad",21y 123d,15 (7-0-8 46.67%),8 (0.53),←,
2,"Fletcher, Adrian",28y 287d,163 (76-2-85 47.24%),77 (0.47),11 (5-0-6 45.45%),4 (0.36)
37,"Gale, Mark",22y 78d,38 (15-0-23 39.47%),9 (0.24),←,
11,"Kickett, Dale",30y 81d,124 (54-0-70 43.55%),54 (0.44),78 (31-0-47 39.74%),14 (0.18)
34,"Maher, Paul",22y 43d,3 (1-0-2 33.33%),4 (1.33),←,
9,"Mann, Peter",27y 320d,107 (44-0-63 41.12%),99 (0.93),68 (26-0-42 38.24%),87 (1.28)
43,"McGovern, Andrew",30y 108d,78 (29-1-48 37.82%),9 (0.12),58 (25-0-33 43.10%),2 (0.03)
16,"Michael, Clem",22y 8d,7 (3-0-4 42.86%),,←,
25,"Norrish, Jason",26y 179d,79 (35-0-44 44.30%),12 (0.15),59 (23-0-36 38.98%),10 (0.17)
10,"OReilly, Stephen",25y 257d,112 (50-0-62 44.64%),10 (0.09),76 (29-0-47 38.16%),5 (0.07)
23,"Parker, Shane",25y 156d,62 (25-0-37 40.32%),3 (0.05),←,
15,"Sinclair, Jess",19y 332d,24 (9-0-15 37.50%),11 (0.46),←,
1,"Toia, Luke",20y 243d,43 (17-0-26 39.53%),27 (0.63),←,
26,"Waterhouse, Clive",24y 31d,39 (17-0-22 43.59%),56 (1.44),←,
4,"Wills, Andrew",26y 202d,123 (68-0-55 55.28%),112 (0.91),64 (28-0-36 43.75%),69 (1.08)
Totals,Totals,24y 247d,1420 (613-4-803 43.17%),676 (0.48),,
C,"Neesham, Gerard",43y 225d,83 (32-0-51 38.55%),,←,
