Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 185d,56 (33-0-23 58.93%),181 (3.23),52 (32-0-20 61.54%),174 (3.35)
24,"Beveridge, Luke",20y 324d,28 (17-0-11 60.71%),25 (0.89),←,
30,"Bryce, Paul",23y 1d,55 (26-1-28 48.18%),26 (0.47),7 (4-0-3 57.14%),
23,"Dyson, Kevin",24y 70d,14 (7-0-7 50.00%),5 (0.36),←,
25,"Eishold, Simon",24y 109d,64 (45-0-19 70.31%),44 (0.69),←,
21,"Febey, Steven",21y 328d,66 (42-0-24 63.64%),13 (0.20),←,
42,"Francis, Fabian",17y 262d,1 (1-0-0 100.00%),,←,
38,"Heaver, Brent",20y 28d,11 (8-0-3 72.73%),11 (1.00),←,
28,"Howat, John",20y 363d,15 (9-0-6 60.00%),7 (0.47),←,
13,"Jakovich, Allen",23y 114d,6 (2-0-4 33.33%),24 (4.00),←,
17,"Lovett, Brett",25y 54d,114 (70-0-44 61.40%),12 (0.11),←,
29,"Obst, Andrew",26y 328d,29 (17-0-12 58.62%),10 (0.34),←,
41,"Rohde, Peter",26y 236d,92 (61-0-31 66.30%),10 (0.11),46 (27-0-19 58.70%),4 (0.09)
5,"Spalding, Earl",26y 124d,101 (64-0-37 63.37%),58 (0.57),←,
18,"Stretch, Steven",27y 189d,124 (73-0-51 58.87%),40 (0.32),←,
11,"Stynes, Jim",25y 81d,103 (65-0-38 63.11%),79 (0.77),←,
15,"Tingay, Stephen",20y 334d,43 (27-0-16 62.79%),22 (0.51),←,
26,"Viney, Jay",22y 205d,17 (9-0-8 52.94%),4 (0.24),←,
12,"Viney, Todd",25y 105d,68 (38-0-30 55.88%),39 (0.57),←,
8,"Yeats, Graeme",26y 295d,123 (71-0-52 57.72%),38 (0.31),←,
Totals,Totals,23y 296d,1130 (685-1-444 60.62%),648 (0.57),,
C,"Northey, John",48y 14d,159 (83-0-76 52.20%),,137 (77-0-60 56.20%),
