Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",29y 193d,137 (93-1-43 68.25%),70 (0.51),126 (90-1-35 71.83%),66 (0.52)
23,"Bolton, Mark",23y 144d,35 (21-1-13 61.43%),13 (0.37),←,
37,"Bullen, Marcus",20y 44d,3 (3-0-0 100.00%),,←,
33,"Caracella, Blake",25y 163d,123 (84-1-38 68.70%),148 (1.20),←,
31,"Fletcher, Dustin",27y 110d,188 (131-3-54 70.48%),59 (0.31),←,
26,"Heffernan, Chris",23y 208d,95 (66-1-28 70.00%),38 (0.40),←,
34,"Hille, David",21y 84d,24 (15-0-9 62.50%),11 (0.46),←,
5,"Hird, James",29y 202d,166 (106-5-55 65.36%),261 (1.57),←,
21,"Jacobs, Danny",22y 61d,54 (38-1-15 71.30%),18 (0.33),←,
14,"Johnson, Jason",24y 212d,85 (63-1-21 74.71%),48 (0.56),←,
1,"Johnson, Mark",24y 94d,83 (65-1-17 78.92%),20 (0.24),←,
18,"Lloyd, Matthew",24y 131d,141 (91-2-48 65.25%),501 (3.55),←,
25,"Lucas, Scott",24y 238d,133 (87-1-45 65.79%),204 (1.53),←,
10,"McVeigh, Mark",21y 211d,54 (36-1-17 67.59%),27 (0.50),←,
24,"Misiti, Joe",27y 289d,193 (124-4-65 65.28%),83 (0.43),←,
29,"Moorcroft, Gary",26y 131d,92 (64-0-28 69.57%),99 (1.08),←,
11,"Peverill, Damien",23y 44d,27 (17-1-9 64.81%),8 (0.30),←,
9,"Ramanauskas, Adam",21y 279d,71 (53-1-17 75.35%),38 (0.54),←,
43,"Rioli, Dean",24y 97d,52 (39-1-12 75.96%),68 (1.31),←,
4,"Salmon, Paul",37y 217d,321 (172-5-144 54.36%),559 (1.74),221 (130-3-88 59.50%),518 (2.34)
6,"Wellman, Sean",27y 339d,177 (107-3-67 61.30%),32 (0.18),143 (94-2-47 66.43%),23 (0.16)
41,"Welsh, Andrew",19y 195d,13 (7-1-5 57.69%),,←,
Totals,Totals,25y 2d,2267 (1482-35-750 65.37%),2305 (1.02),,
C,"Sheedy, Kevin",54y 244d,518 (336-6-176 65.44%),,←,
