St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",6,2.0,9,15,,2.0,,2.0,1.0,3.0,,2,,1.0,,4,11,,1.0,1.0,,,82.0
15,"Billings, Jack",10,3.0,15,25,1.0,1.0,,2.0,1.0,6.0,1.0,1,2.0,,,13,13,1.0,1.0,1.0,,,86.0
22,"Brown, Nathan",3,,8,11,,,,,1.0,1.0,,3,,2.0,,5,4,,,6.0,,1.0,80.0
27,"Bruce, Josh",11,7.0,2,13,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1,1.0,1.0,,4,10,1.0,5.0,1.0,,1.0,75.0
2,"Carlisle, Jake",3,2.0,2,5,,,,,,1.0,,1,1.0,1.0,,3,2,,,7.0,,,85.0
14,"Geary, Jarryn",5,4.0,15,20,,,,3.0,1.0,,,3,,1.0,,11,10,3.0,,4.0,,,89.0
19,"Gilbert, Sam",12,6.0,7,19,,,,1.0,3.0,4.0,,3,,1.0,,6,9,2.0,,2.0,,1.0,86.0
4,"Gresham, Jade",5,1.0,9,14,,,,4.0,,1.0,1.0,2,2.0,1.0,,9,6,1.0,,,,,82.0
18,"Longer, Billy",1,2.0,15,16,,,33.0,3.0,,,6.0,5,3.0,1.0,,12,3,1.0,,2.0,,,84.0
32,"McCartin, Paddy",10,5.0,5,15,1.0,1.0,,2.0,,2.0,,7,2.0,2.0,,8,7,1.0,2.0,2.0,,,85.0
28,"Membrey, Tim",5,3.0,5,10,,,,1.0,,1.0,,1,1.0,1.0,,2,8,,,,,,85.0
11,"Montagna, Leigh",10,5.0,10,20,,,,4.0,3.0,3.0,1.0,2,,2.0,,6,14,,,,1.0,,86.0
16,"Newnes, Jack",15,7.0,13,28,,,,6.0,4.0,6.0,3.0,3,,1.0,,10,19,2.0,,2.0,,1.0,85.0
17,"Roberton, Dylan",19,4.0,6,25,,,,,9.0,1.0,,1,,1.0,,3,18,,,1.0,,,88.0
6,"Ross, Sebastian",17,4.0,22,39,,,,3.0,4.0,3.0,6.0,8,,2.0,,10,28,1.0,,2.0,,,81.0
35,"Sinclair, Jack",12,4.0,13,25,,2.0,,1.0,3.0,,1.0,2,,,,8,18,,,1.0,,,82.0
9,"Steele, Jack",5,3.0,10,15,,,,4.0,,,4.0,1,,1.0,,9,6,1.0,,1.0,,,64.0
3,"Steven, Jack",16,2.0,17,33,,2.0,,3.0,1.0,4.0,7.0,4,,,,13,20,,,,,,80.0
25,"Stevens, Koby",7,5.0,11,18,1.0,1.0,,5.0,2.0,1.0,3.0,8,,6.0,,4,13,1.0,2.0,,,,84.0
29,"Webster, Jimmy",12,4.0,10,22,,,,5.0,3.0,3.0,,1,1.0,,,5,16,,,4.0,,1.0,83.0
44,"Weller, Maverick",9,4.0,8,17,,2.0,,7.0,,3.0,1.0,4,1.0,2.0,,8,9,2.0,2.0,2.0,,,83.0
34,"Wright, Nathan",1,1.0,7,8,,,,2.0,,1.0,,2,1.0,,,2,7,,,3.0,,,63.0
Totals,Totals,194,78.0,219,413,7.0,12.0,34.0,60.0,38.0,45.0,35.0,65,15.0,27.0,,155,251,17.0,13.0,42.0,1.0,5.0,
Opposition,Opposition,213,92.0,205,418,16.0,15.0,42.0,64.0,32.0,61.0,37.0,57,27.0,15.0,6.0,159,259,13.0,13.0,45.0,14.0,6.0,
