Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",28y 202d,196 (140-1-55 71.68%),378 (1.93),←,
9,"Burgoyne, Shaun",36y 223d,365 (245-2-118 67.40%),284 (0.78),208 (148-2-58 71.63%),113 (0.54)
18,"Ceglar, Jonathon",28y 107d,69 (50-0-19 72.46%),38 (0.55),←,
46,"Cousins, James",21y 74d,17 (8-0-9 47.06%),9 (0.53),←,
12,"Frawley, James",30y 254d,214 (82-1-131 38.55%),24 (0.11),75 (48-0-27 64.00%),6 (0.08)
13,"Glass, Conor",21y 246d,13 (7-0-6 53.85%),,←,
19,"Gunston, Jack",27y 228d,183 (122-1-60 66.94%),357 (1.95),169 (117-1-51 69.53%),337 (1.99)
15,"Hardwick, Blake",22y 116d,55 (31-1-23 57.27%),3 (0.05),←,
31,"Henderson, Ricky",30y 263d,141 (71-1-69 50.71%),74 (0.52),51 (25-1-25 50.00%),31 (0.61)
4,"Impey, Jarman",23y 327d,110 (60-0-50 54.55%),48 (0.44),35 (20-0-15 57.14%),14 (0.40)
8,"Lewis, Mitch",20y 230d,8 (2-0-6 25.00%),7 (0.88),←,
23,"OBrien, Tim",25y 65d,52 (33-1-18 64.42%),37 (0.71),←,
10,"OMeara, Jaeger",25y 98d,81 (38-0-43 46.91%),51 (0.63),37 (20-0-17 54.05%),24 (0.65)
27,"Pittonet, Marc",22y 363d,7 (5-0-2 71.43%),,←,
28,"Puopolo, Paul",31y 181d,179 (128-0-51 71.51%),177 (0.99),←,
21,"Scully, Tom",28y 17d,162 (65-3-94 41.05%),80 (0.49),10 (4-0-6 40.00%),7 (0.70)
26,"Shiels, Liam",28y 33d,194 (134-1-59 69.33%),71 (0.37),←,
6,"Sicily, James",24y 146d,71 (40-1-30 57.04%),54 (0.76),←,
16,"Smith, Isaac",30y 153d,189 (134-1-54 71.16%),155 (0.82),←,
24,"Stratton, Ben",30y 92d,179 (122-1-56 68.44%),1 (0.01),←,
20,"Wingard, Chad",25y 307d,154 (79-1-74 51.62%),239 (1.55),7 (3-0-4 42.86%),7 (1.00)
5,"Worpel, James",20y 128d,22 (13-0-9 59.09%),9 (0.41),←,
Totals,Totals,26y 208d,2661 (1609-16-1036 60.47%),2096 (0.79),,
C,"Clarkson, Alastair",51y 35d,340 (210-2-128 62.06%),,←,
