Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 235d,169 (88-5-76 53.55%),139 (0.82),←,
5,"Buckley, Nathan",23y 296d,72 (27-2-43 38.89%),71 (0.99),52 (23-2-27 46.15%),50 (0.96)
17,"Burns, Scott",21y 146d,28 (12-1-15 44.64%),4 (0.14),←,
28,"Crosisca, Gavin",27y 245d,169 (96-5-68 58.28%),49 (0.29),←,
39,"Crow, Scott",22y 151d,21 (10-0-11 47.62%),4 (0.19),8 (4-0-4 50.00%),2 (0.25)
24,"Curran, Chris",21y 288d,15 (8-2-5 60.00%),5 (0.33),←,
2,"Francis, Tony",27y 46d,110 (63-2-45 58.18%),75 (0.68),←,
15,"Hassall, Jon",22y 277d,44 (19-2-23 45.45%),10 (0.23),←,
31,"Hotton, Trent",22y 168d,11 (3-0-8 27.27%),12 (1.09),←,
8,"James, Brett",23y 154d,35 (15-1-19 44.29%),24 (0.69),←,
23,"Kelly, Craig",29y 336d,118 (66-3-49 57.20%),43 (0.36),←,
27,"McDonald, Alex",26y 94d,54 (30-0-24 55.56%),31 (0.57),8 (4-0-4 50.00%),7 (0.88)
1,"Monkhorst, Damian",26y 270d,146 (84-4-58 58.90%),29 (0.20),←,
6,"Patterson, Stephen",25y 134d,27 (12-1-14 46.30%),34 (1.26),←,
13,"Richardson, Alan",31y,110 (60-4-46 56.36%),10 (0.09),←,
3,"Richardson, Mark",23y 199d,38 (21-1-16 56.58%),43 (1.13),←,
36,"Rocca, Saverio",22y 179d,79 (41-2-36 53.16%),274 (3.47),←,
12,"Schauble, Andrew",19y 182d,11 (6-0-5 54.55%),3 (0.27),←,
30,"Sharkey, Paul",21y 344d,14 (6-0-8 42.86%),1 (0.07),←,
10,"Williams, Paul",23y 44d,100 (52-2-46 53.00%),118 (1.18),←,
19,"Wright, Graham",27y 346d,159 (98-4-57 62.89%),97 (0.61),←,
Totals,Totals,24y 266d,1530 (817-41-672 53.40%),1076 (0.70),,
C,"Shaw, Tony",35y 299d,8 (4-0-4 50.00%),,←,
