Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",22y 295d,14 (7-1-6 53.57%),5 (0.36),←,
3,"Bartram, Clint",23y 60d,84 (28-3-53 35.12%),14 (0.17),←,
7,"Bennell, Jamie",20y 314d,39 (12-1-26 32.05%),19 (0.49),←,
36,"Davey, Aaron",27y 311d,143 (58-3-82 41.61%),150 (1.05),←,
14,"Dunn, Lynden",23y 338d,74 (24-2-48 33.78%),69 (0.93),←,
8,"Frawley, James",22y 209d,64 (20-1-43 32.03%),2 (0.03),←,
20,"Garland, Colin",22y 354d,44 (12-2-30 29.55%),3 (0.07),←,
18,"Green, Brad",30y 35d,224 (97-3-124 43.97%),300 (1.34),←,
16,"Grimes, Jack",21y 341d,30 (8-2-20 30.00%),3 (0.10),←,
5,"Gysberts, Jordan",19y 310d,5 (2-1-2 50.00%),1 (0.20),←,
40,"Jamar, Mark",27y 251d,99 (38-3-58 39.90%),43 (0.43),←,
2,"Jones, Nathan",23y 87d,96 (25-3-68 27.60%),40 (0.42),←,
24,"Jurrah, Liam",22y 207d,21 (9-1-11 45.24%),53 (2.52),←,
34,"Martin, Stefan",24y 151d,33 (9-1-23 28.79%),6 (0.18),←,
22,"Moloney, Brent",27y 79d,112 (40-3-69 37.05%),28 (0.25),89 (28-2-59 32.58%),22 (0.25)
10,"Morton, Cale",21y 89d,52 (11-1-40 22.12%),29 (0.56),←,
27,"Rivers, Jared",26y 181d,112 (45-3-64 41.52%),4 (0.04),←,
12,"Sylvia, Colin",25y 160d,106 (37-2-67 35.85%),83 (0.78),←,
35,"Tapscott, Luke",19y 293d,4 (2-1-1 62.50%),,←,
9,"Trengove, Jack",19y 227d,22 (8-2-12 40.91%),11 (0.50),←,
4,"Watts, Jack",20y 22d,22 (7-2-13 36.36%),13 (0.59),←,
33,"Wonaeamirri, Austin",22y 197d,28 (9-0-19 32.14%),35 (1.25),←,
Totals,Totals,23y 172d,1428 (508-41-879 35.57%),911 (0.64),,
C,"Bailey, Dean",44y 89d,70 (17-2-51 25.71%),,←,
