Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 245d,176 (98-0-78 55.68%),69 (0.39),52 (25-0-27 48.08%),14 (0.27)
37,"Barrass, Tom",29y 195d,156 (73-1-82 47.12%),1 (0.01),6 (4-0-2 66.67%),
24,"Battle, Josh",26y 232d,129 (64-0-65 49.61%),30 (0.23),6 (4-0-2 66.67%),
22,"Breust, Luke",34y 161d,303 (183-2-118 60.73%),550 (1.82),←,
18,"Chol, Mabior",28y 82d,90 (49-1-40 55.00%),125 (1.39),29 (17-0-12 58.62%),47 (1.62)
16,"DAmbrosio, Massimo",21y 320d,46 (28-0-18 60.87%),13 (0.28),30 (19-0-11 63.33%),8 (0.27)
19,"Gunston, Jack",33y 187d,264 (161-1-102 61.17%),494 (1.87),233 (145-1-87 62.45%),452 (1.94)
15,"Hardwick, Blake",28y 75d,178 (82-2-94 46.63%),27 (0.15),←,
4,"Impey, Jarman",29y 286d,203 (99-0-104 48.77%),63 (0.31),128 (59-0-69 46.09%),29 (0.23)
9,"Jiath, Changkuoth",25y 312d,60 (23-0-37 38.33%),5 (0.08),←,
31,"Macdonald, Connor",22y 98d,70 (32-0-38 45.71%),52 (0.74),←,
28,"Mackenzie, Cam",21y 90d,40 (21-0-19 52.50%),12 (0.30),←,
17,"Meek, Lloyd",26y 364d,58 (31-0-27 53.45%),19 (0.33),43 (22-0-21 51.16%),16 (0.37)
13,"Moore, Dylan",25y 260d,106 (43-1-62 41.04%),117 (1.10),←,
1,"Morrison, Harry",26y 160d,109 (48-1-60 44.50%),26 (0.24),←,
11,"Nash, Conor",26y 267d,104 (48-1-55 46.63%),18 (0.17),←,
3,"Newcombe, Jai",23y 262d,82 (37-2-43 46.34%),35 (0.43),←,
14,"Scrimshaw, Jack",26y 229d,110 (45-1-64 41.36%),11 (0.10),106 (45-1-60 42.92%),11 (0.10)
6,"Sicily, James",30y 105d,162 (83-1-78 51.54%),75 (0.46),←,
25,"Ward, Josh",21y 247d,47 (19-0-28 40.43%),6 (0.13),←,
34,"Watson, Nick",20y 56d,24 (15-0-9 62.50%),33 (1.38),←,
23,"Weddle, Josh",20y 331d,48 (25-0-23 52.08%),16 (0.33),←,
5,"Worpel, James",26y 87d,130 (55-2-73 43.08%),46 (0.35),←,
Totals,Totals,26y 139d,2695 (1362-16-1317 50.54%),1843 (0.68),,
C,"Mitchell, Sam",42y 191d,76 (34-0-42 44.74%),,←,
