Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
22,"Anthony, John",24y 99d,50 (30-0-20 60.00%),83 (1.66),7 (1-0-6 14.29%),3 (0.43)
1,"Ballantyne, Hayden",24y 286d,47 (25-0-22 53.19%),69 (1.47),←,
21,"Barlow, Michael",24y 131d,27 (13-0-14 48.15%),20 (0.74),←,
6,"Broughton, Greg",25y 211d,58 (24-0-34 41.38%),10 (0.17),←,
30,"Clarke, Zac",22y 30d,26 (8-0-18 30.77%),12 (0.46),←,
15,"Crowley, Ryan",28y 53d,120 (58-0-62 48.33%),90 (0.75),←,
3,"Dawson, Zac",26y 65d,82 (49-3-30 61.59%),4 (0.05),5 (3-0-2 60.00%),
40,"de Boer, Matt",22y 48d,58 (27-0-31 46.55%),16 (0.28),←,
41,"Duffield, Paul",27y 82d,95 (41-0-54 43.16%),22 (0.23),←,
7,"Fyfe, Nat",20y 222d,43 (22-0-21 51.16%),34 (0.79),←,
12,"Griffin, Jonathon",26y 104d,49 (24-0-25 48.98%),11 (0.22),8 (3-0-5 37.50%),4 (0.50)
32,"Hill, Stephen",21y 362d,72 (32-0-40 44.44%),44 (0.61),←,
5,"Ibbotson, Garrick",24y 43d,84 (32-0-52 38.10%),19 (0.23),←,
37,"Johnson, Michael",27y 190d,130 (63-0-67 48.46%),52 (0.40),←,
23,"Mayne, Chris",23y 177d,63 (30-0-33 47.62%),68 (1.08),←,
18,"McPharlin, Luke",30y 148d,193 (94-0-99 48.70%),114 (0.59),181 (86-0-95 47.51%),111 (0.61)
9,"McPhee, Adam",29y 204d,207 (87-1-119 42.27%),110 (0.53),65 (28-0-37 43.08%),27 (0.42)
16,"Mundy, David",26y 282d,145 (69-0-76 47.59%),57 (0.39),←,
13,"Mzungu, Tendai",26y 59d,19 (7-0-12 36.84%),15 (0.79),←,
27,"Neale, Lachie",18y 339d,2 (1-0-1 50.00%),,←,
29,"Pavlich, Matthew",30y 118d,261 (115-0-146 44.06%),495 (1.90),←,
46,"Pearce, Clancee",21y 187d,31 (11-0-20 35.48%),18 (0.58),←,
Totals,Totals,25y 40d,1862 (862-4-996 46.29%),1363 (0.73),,
C,"Lyon, Ross",45y 171d,126 (79-4-43 64.29%),,5 (3-0-2 60.00%),
