West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26 ↑,"Allan, Bo",,,,,,,,,,,,,,,,,,,,,,,7.0
12,"Allen, Oscar",6,2,1,7,,1.0,,4.0,,1.0,,2.0,1.0,2.0,,6.0,1.0,1.0,1.0,,,1.0,85.0
3,"Baker, Liam",11,3,9,20,,,,5.0,5.0,2.0,4.0,5.0,2.0,1.0,,16.0,9.0,,,2.0,1.0,,82.0
41,"Brock, Sandy",3,1,7,10,,,,2.0,1.0,,,1.0,1.0,,,7.0,4.0,,,10.0,,,93.0
10,"Brockman, Tyler",5,3,12,17,1,1.0,,6.0,1.0,2.0,1.0,4.0,1.0,1.0,,9.0,7.0,,1.0,1.0,,,74.0
28,"Cole, Tom",6,3,5,11,1,,,1.0,1.0,2.0,,1.0,,1.0,,2.0,9.0,,1.0,4.0,1.0,,75.0
15,"Cripps, Jamie",7,2,5,12,,1.0,,4.0,,4.0,,2.0,,,,4.0,7.0,,,,,,86.0
43,"Dewar, Tyrell",16,4,5,21,,,,1.0,5.0,3.0,,1.0,3.0,1.0,,4.0,13.0,,,2.0,,,79.0
14,"Duggan, Liam",17,4,6,23,,,,4.0,7.0,6.0,1.0,2.0,,,,6.0,12.0,,,5.0,,,86.0
42,"Edwards, Harry",8,5,4,12,,,,5.0,3.0,3.0,,4.0,6.0,1.0,,11.0,2.0,4.0,,3.0,,,92.0
25,"Flynn, Matt",7,4,5,12,,,17.0,6.0,,5.0,2.0,1.0,2.0,1.0,,6.0,6.0,2.0,,2.0,,,79.0
7,"Ginbey, Reuben",6,4,5,11,,,,4.0,2.0,2.0,,2.0,,,,2.0,9.0,,,6.0,1.0,,93.0
17,"Graham, Jack",12,4,10,22,,,,5.0,1.0,5.0,2.0,6.0,1.0,2.0,,10.0,14.0,,,3.0,,,76.0
8,"Hewett, Elijah",11,2,11,22,1,1.0,,4.0,2.0,3.0,6.0,4.0,,1.0,,14.0,10.0,,1.0,,,,76.0
19,"Hough, Brady",8,3,9,17,,,,8.0,,3.0,1.0,2.0,1.0,,,7.0,11.0,,,2.0,,2.0,88.0
5,"Hunt, Jayden",7,3,5,12,,,,5.0,1.0,,1.0,3.0,,1.0,,2.0,8.0,,,1.0,,,81.0
44,"Hutchinson, Jack",6,1,6,12,,3.0,,1.0,,6.0,,,,,,5.0,7.0,,1.0,1.0,,,77.0
11,"Kelly, Tim",7,3,5,12,,,,2.0,1.0,4.0,2.0,1.0,,,,5.0,7.0,,,1.0,,,81.0
23,"Maric, Ryan",11,4,7,18,,,,2.0,1.0,3.0,1.0,4.0,1.0,,,5.0,13.0,,1.0,2.0,,,76.0
22 ↓,"Reid, Archer",2,1,2,4,,1.0,12.0,3.0,,1.0,,2.0,1.0,1.0,,5.0,1.0,1.0,1.0,3.0,,,64.0
9,"Reid, Harley",11,2,8,19,,1.0,,5.0,,1.0,3.0,6.0,5.0,2.0,,8.0,11.0,1.0,,,1.0,,79.0
1,"Ryan, Liam",7,2,2,9,1,1.0,,3.0,,5.0,,4.0,1.0,1.0,,4.0,5.0,,1.0,,,1.0,83.0
34,"Williams, Jack",7,6,2,9,2,1.0,,1.0,,2.0,,2.0,,,,3.0,6.0,2.0,4.0,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,66,131,312,6,16.0,29.0,81.0,31.0,63.0,24.0,59.0,26.0,16.0,,141.0,172.0,11.0,12.0,50.0,4.0,4.0,
Opposition,Opposition,198,69,179,377,9,8.0,37.0,66.0,56.0,41.0,42.0,63.0,16.0,26.0,6.0,144.0,222.0,11.0,7.0,42.0,8.0,6.0,
