Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Callinan, Ian",4,1.0,1,5,1.0,,,,,1.0,,2.0,,,,2,3,,1.0,2.0,,,65.0
32,"Dangerfield, Patrick",11,3.0,12,23,,,1.0,5.0,1.0,5.0,8.0,6.0,,1.0,,16,7,1.0,,4.0,,,82.0
11,"Doughty, Michael",9,3.0,5,14,,,,3.0,2.0,,,2.0,1.0,,,4,9,1.0,,3.0,,,85.0
26,"Douglas, Richard",17,6.0,4,21,2.0,1.0,,2.0,,7.0,7.0,2.0,,2.0,,9,10,,2.0,,,2.0,81.0
24,"Jacobs, Sam",8,5.0,6,14,,,32.0,2.0,1.0,1.0,2.0,1.0,,,,7,7,2.0,,1.0,,,92.0
21,"Knights, Chris",10,3.0,9,19,2.0,,,4.0,4.0,2.0,2.0,6.0,1.0,2.0,,6,14,,2.0,3.0,1.0,1.0,86.0
14,"Mackay, David",4,3.0,11,15,1.0,,,2.0,4.0,1.0,1.0,1.0,,,,5,10,2.0,,4.0,,,82.0
36 ↑,"Martin, Brodie",8,3.0,3,11,,1.0,,1.0,1.0,2.0,,,2.0,,,3,9,,,,1.0,,41.0
23,"Petrenko, Jared",2,2.0,2,4,,1.0,,5.0,,1.0,,,,,,2,2,,1.0,,,1.0,79.0
40,"Porplyzia, Jason",13,6.0,10,23,2.0,,,2.0,,,2.0,4.0,3.0,1.0,,14,7,3.0,2.0,1.0,,1.0,87.0
3,"Reilly, Brent",9,2.0,6,15,,,,1.0,4.0,2.0,,1.0,,,,3,13,,,4.0,1.0,,89.0
25,"Rutten, Ben",8,8.0,6,14,,,,1.0,2.0,,,,,,,5,9,2.0,,4.0,,,98.0
34,"Shaw, Sam",8,,1,9,,,1.0,2.0,4.0,,3.0,2.0,,1.0,,6,2,,,6.0,,,92.0
9,"Sloane, Rory",12,3.0,8,20,1.0,,,2.0,1.0,7.0,2.0,4.0,1.0,3.0,,10,11,2.0,,,,1.0,85.0
33,"Smith, Brodie",6,3.0,8,14,,,,2.0,5.0,,,4.0,,1.0,,7,6,,,3.0,,,84.0
12,"Talia, Daniel",3,4.0,5,8,,,,1.0,,1.0,,1.0,,1.0,,4,4,1.0,,10.0,,1.0,97.0
5,"Thompson, Scott",16,6.0,16,32,,,1.0,10.0,2.0,5.0,3.0,7.0,1.0,4.0,3.0,11,23,,,1.0,,,86.0
4,"Tippett, Kurt",8,6.0,2,10,3.0,,8.0,4.0,,2.0,,,,,,7,3,3.0,2.0,,,,92.0
7 ↓,"van Berlo, Nathan",3,,1,4,,,,,1.0,1.0,1.0,2.0,,1.0,,1,3,,,,,,29.0
17,"Vince, Bernie",14,2.0,9,23,,,,3.0,3.0,4.0,5.0,5.0,,1.0,,10,13,,,,,,85.0
13,"Walker, Taylor",11,4.0,4,15,5.0,1.0,,1.0,,2.0,,3.0,2.0,1.0,,9,6,1.0,3.0,2.0,,1.0,96.0
47,"Wright, Matthew",13,4.0,6,19,,,,5.0,4.0,3.0,6.0,3.0,,1.0,,9,11,,,1.0,,,89.0
Totals,Totals,197,77.0,135,332,17.0,4.0,43.0,58.0,39.0,47.0,42.0,56.0,11.0,20.0,3.0,150,182,18.0,13.0,49.0,3.0,8.0,
Opposition,Opposition,216,98.0,160,376,13.0,9.0,53.0,73.0,26.0,57.0,36.0,44.0,20.0,11.0,3.0,150,222,17.0,7.0,49.0,7.0,11.0,
