Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",3,2,2,5,,,,3.0,,,,2.0,,1.0,,3.0,3.0,1.0,,2.0,1.0,,78.0
18,"Bowyer, Glen",7,3,6,13,,,,1.0,3.0,,,1.0,2.0,,,7.0,6.0,1.0,,5.0,,,100.0
16,"Camporeale, Scott",16,4,7,23,1,1.0,,1.0,4.0,6.0,1.0,5.0,,1.0,,4.0,18.0,,,1.0,2.0,2.0,100.0
9,"Clarke, David",1,,1,2,,1.0,,1.0,,,,,,,,,2.0,,,,,,43.0
26,"De Luca, Adrian",3,1,1,4,,1.0,6.0,1.0,,,,1.0,1.0,,,3.0,2.0,,,,,,47.0
25,"Fevola, Brendan",5,3,6,11,1,,,,3.0,1.0,,5.0,1.0,3.0,,8.0,3.0,2.0,,4.0,,1.0,91.0
14,"Fisher, Brad",9,5,5,14,3,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,5.0,7.0,,3.0,2.0,1.0,2.0,100.0
33,"Houlihan, Ryan",15,3,2,17,,,,4.0,1.0,6.0,,4.0,,,,6.0,11.0,,,2.0,3.0,,99.0
10,"Johnson, Brett",5,3,3,8,,,,4.0,1.0,1.0,2.0,2.0,,1.0,,3.0,5.0,,,,,,48.0
12,"Lappin, Matthew",20,9,7,27,3,,,1.0,10.0,3.0,1.0,3.0,3.0,2.0,,13.0,14.0,3.0,1.0,1.0,6.0,,100.0
41,"McCormick, Jonathon",2,1,3,5,,,,1.0,,1.0,,1.0,,1.0,,2.0,3.0,,,,,,33.0
3,"Morrell, Digby",10,4,5,15,,,1.0,1.0,1.0,5.0,4.0,2.0,,1.0,,9.0,6.0,,,5.0,,,87.0
19,"Mott, Ricky",2,,2,4,,,21.0,1.0,,1.0,1.0,2.0,,1.0,,,3.0,,,1.0,,1.0,57.0
37,"Norman, Karl",5,5,7,12,3,,,1.0,,1.0,,3.0,,,,6.0,5.0,1.0,2.0,3.0,2.0,,90.0
28,"Prendergast, Ian",4,1,6,10,,,3.0,4.0,2.0,1.0,2.0,,2.0,,,8.0,1.0,1.0,,6.0,,,91.0
29,"Scotland, Heath",6,1,5,11,1,,,2.0,2.0,3.0,,,,,,6.0,7.0,,,1.0,,,92.0
24,"Stevens, Nick",14,,7,21,,,,3.0,,5.0,10.0,1.0,1.0,,,16.0,5.0,,,1.0,,,100.0
15,"Teague, David",9,1,2,11,,,,5.0,5.0,1.0,2.0,1.0,3.0,1.0,,7.0,3.0,,,3.0,1.0,,100.0
32,"Thornton, Bret",9,6,2,11,,,1.0,,5.0,,,,1.0,,,2.0,7.0,,,3.0,,,100.0
1,"Walker, Andrew",2,1,4,6,,1.0,,3.0,1.0,2.0,,,2.0,,,5.0,3.0,,,2.0,,1.0,60.0
8,"Whitnall, Lance",8,1,5,13,,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,,9.0,4.0,1.0,,1.0,,,97.0
34,"Wiggins, Simon",9,5,3,12,1,,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,,7.0,6.0,,1.0,3.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,59,91,255,13,10.0,35.0,44.0,40.0,45.0,28.0,39.0,21.0,18.0,,129.0,124.0,10.0,7.0,46.0,16.0,7.0,
Opposition,Opposition,222,100,144,366,31,10.0,47.0,56.0,28.0,73.0,51.0,42.0,18.0,21.0,6.0,156.0,216.0,17.0,24.0,51.0,9.0,16.0,
