Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",21,8,8,29,1,,,2.0,4.0,8.0,5.0,4.0,,,,10.0,19.0,1.0,1.0,,1.0,,
22,"Bamford, Scott",4,,1,5,,,,,1.0,1.0,,,2.0,,,2.0,2.0,,,,,,
6,"Barnes, John",7,3,5,12,,,20.0,,1.0,2.0,4.0,1.0,3.0,1.0,,6.0,7.0,,,2.0,2.0,,
9,"Bizzell, Clint",8,4,6,14,,,1.0,,,2.0,1.0,2.0,2.0,,,7.0,7.0,2.0,,1.0,1.0,,
8,"Burns, Ronnie",10,2,7,17,,,,1.0,,4.0,8.0,4.0,,3.0,,6.0,13.0,,,4.0,3.0,,
51,"Clarke, David",5,2,2,7,,,,,,2.0,1.0,1.0,1.0,,,3.0,4.0,,,2.0,,,
33,"Corrigan, Paul",10,4,2,12,,1.0,,,3.0,,1.0,1.0,,,,5.0,7.0,1.0,1.0,,,,
7,"Graham, Ben",12,7,4,16,4,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,,10.0,7.0,3.0,4.0,,,,
32,"Hocking, Garry",18,5,12,30,,,,1.0,1.0,5.0,6.0,5.0,2.0,3.0,,9.0,21.0,,,,,,
29,"Lowther, Daniel",2,1,3,5,,,,1.0,,,4.0,1.0,,,,3.0,2.0,,1.0,2.0,,,
21,"Mansfield, Michael",5,6,6,11,,,,,,3.0,1.0,1.0,,,,6.0,5.0,2.0,,2.0,,,
17,"McGrath, Tim",11,4,3,14,,,1.0,,1.0,,,,,,,3.0,11.0,,,,,,
31,"Mensch, David",12,5,4,16,1,,3.0,,1.0,4.0,4.0,,1.0,1.0,,6.0,10.0,,,2.0,,,
39,"Milburn, Darren",3,1,6,9,1,,2.0,,,1.0,1.0,1.0,,,,3.0,5.0,,,3.0,,,
16,"Mooney, Jason",11,11,5,16,5,1.0,2.0,3.0,,3.0,,,,,,8.0,8.0,6.0,4.0,3.0,,,
34,"Rahilly, James",12,5,5,17,,,,2.0,1.0,3.0,1.0,2.0,2.0,2.0,,5.0,13.0,,,,,,
15,"Riccardi, Peter",14,5,5,19,2,4.0,,1.0,2.0,7.0,4.0,1.0,,,,8.0,10.0,2.0,1.0,3.0,,,
27,"Sanderson, Brenton",11,6,7,18,,1.0,,1.0,1.0,7.0,3.0,4.0,1.0,,,5.0,13.0,,,1.0,,,
30,"Scarlett, Matthew",5,3,1,6,,,,1.0,,,,1.0,1.0,,,2.0,4.0,,,2.0,,,
12,"Sholl, Brad",15,6,10,25,1,1.0,,,5.0,1.0,1.0,2.0,3.0,1.0,,11.0,12.0,2.0,1.0,1.0,1.0,,
4,"Snell, Jason",3,,,3,,1.0,,,,1.0,,,,,,,3.0,,,,,,
20,"Steinfort, Carl",2,3,6,8,,,,,,1.0,3.0,1.0,,,,2.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,91,108,309,15,14.0,30.0,14.0,22.0,58.0,48.0,33.0,20.0,14.0,,120.0,190.0,19.0,13.0,29.0,8.0,,
Opposition,Opposition,207,91,117,324,21,11.0,27.0,27.0,35.0,50.0,32.0,24.0,14.0,20.0,6.0,123.0,197.0,19.0,17.0,24.0,8.0,,
