Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 257d,136 (55-2-79 41.18%),37 (0.27),←,
18,"Banfield, Todd",22y 31d,51 (13-0-38 25.49%),57 (1.12),←,
43,"Bewick, Rohan",22y 293d,24 (9-0-15 37.50%),15 (0.63),←,
20,"Black, Simon",33y 117d,309 (168-4-137 55.02%),167 (0.54),←,
16,"Brown, Jonathan",30y 274d,225 (132-3-90 59.33%),528 (2.35),←,
47,"Crisp, Jack",18y 301d,7 (2-0-5 28.57%),3 (0.43),←,
11,"Hanley, Pearce",23y 257d,51 (14-0-37 27.45%),12 (0.24),←,
2,"Harwood, Ryan",20y 357d,24 (7-0-17 29.17%),4 (0.17),←,
12,"Hawksley, James",23y 175d,30 (9-1-20 31.67%),6 (0.20),←,
22,"Hudson, Ben",33y 156d,156 (92-1-63 59.29%),17 (0.11),13 (6-0-7 46.15%),2 (0.15)
35,"Lester, Ryan",19y 338d,18 (7-0-11 38.89%),4 (0.22),←,
36,"Maguire, Matt",28y 60d,143 (69-1-73 48.60%),19 (0.13),44 (15-0-29 34.09%),
40,"McKeever, Niall",23y 164d,19 (6-0-13 31.58%),1 (0.05),←,
21,"Merrett, Daniel",27y 230d,130 (54-3-73 42.69%),43 (0.33),←,
24,"Patfull, Joel",27y 235d,134 (53-3-78 40.67%),21 (0.16),←,
31,"Polkinghorne, James",23y 190d,76 (28-1-47 37.50%),45 (0.59),←,
29,"Raines, Andrew",26y 143d,96 (30-1-65 31.77%),7 (0.07),40 (12-0-28 30.00%),6 (0.15)
30,"Redden, Jack",21y 233d,71 (24-1-46 34.51%),32 (0.45),←,
38,"Rockliff, Tom",22y 158d,57 (15-0-42 26.32%),31 (0.54),←,
48,"Wrigley, Stephen",25y 102d,1 (0-0-1 0.00%),,←,
26,"Yeo, Elliot",18y 302d,4 (1-0-3 25.00%),,←,
15,"Zorko, Dayne",23y 171d,11 (5-0-6 45.45%),10 (0.91),←,
Totals,Totals,24y 273d,1773 (793-21-959 44.73%),1059 (0.60),,
C,"Voss, Michael",37y 22d,85 (32-1-52 38.24%),,←,
