Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Bunn, Mark",24y 292d,52 (18-0-34 34.62%),2 (0.04),22 (9-0-13 40.91%),1 (0.05)
5,"Collins, Andrew",30y 109d,187 (124-0-63 66.31%),33 (0.18),←,
9,"Crawford, Shane",20y 337d,55 (30-0-25 54.55%),52 (0.95),←,
13,"Dear, Paul",28y 227d,118 (76-0-42 64.41%),79 (0.67),←,
19,"Dunstall, Jason",30y 363d,222 (159-0-63 71.62%),1063 (4.79),←,
15,"Harford, Daniel",18y 146d,10 (3-0-7 30.00%),5 (0.50),←,
22,"Hargreaves, Tim",20y 74d,24 (11-0-13 45.83%),36 (1.50),←,
2,"Holland, Nick",21y 14d,14 (5-0-9 35.71%),5 (0.36),←,
17,"Hudson, Paul",25y 23d,114 (70-0-44 61.40%),234 (2.05),←,
11,"Jarman, Darren",28y 196d,106 (65-0-41 61.32%),121 (1.14),←,
1,"Jencke, Ray",29y 140d,166 (110-0-56 66.27%),27 (0.16),←,
24,"Langford, Chris",32y 222d,271 (193-1-77 71.40%),31 (0.11),←,
12,"Lawrence, Stephen",26y 112d,113 (70-0-43 61.95%),24 (0.21),←,
20,"Maginness, Scott",29y 10d,127 (82-0-45 64.57%),7 (0.06),←,
7,"McCabe, Luke",19y 2d,7 (2-0-5 28.57%),2 (0.29),←,
8,"Minton-Connell, Simon",26y 108d,81 (19-0-62 23.46%),247 (3.05),16 (6-0-10 37.50%),28 (1.75)
44,"Platten, John",32y 148d,216 (148-0-68 68.52%),205 (0.95),←,
10,"Robran, Jonathon",22y 295d,7 (3-0-4 42.86%),,←,
25,"Taylor, Jason",26y 323d,73 (37-0-36 50.68%),31 (0.42),66 (36-0-30 54.55%),27 (0.41)
30,"Woods, Tony",26y 41d,46 (21-0-25 45.65%),12 (0.26),15 (5-0-10 33.33%),2 (0.13)
33,"Young, Matthew",22y 329d,18 (9-0-9 50.00%),5 (0.28),←,
Totals,Totals,25y 306d,2027 (1255-1-771 61.91%),2221 (1.10),,
C,"Knights, Peter",43y 135d,101 (36-0-65 35.64%),,42 (20-0-22 47.62%),
