Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 18d,36 (15-1-20 43.06%),4 (0.11),18 (8-1-9 47.22%),
42,"Brogan, Dean",22y 227d,4 (3-0-1 75.00%),2 (0.50),←,
7,"Burgoyne, Peter",23y 181d,82 (37-2-43 46.34%),80 (0.98),←,
25,"Carr, Josh",21y 91d,31 (17-1-13 56.45%),16 (0.52),←,
35,"Cornes, Chad",21y 259d,44 (21-1-22 48.86%),37 (0.84),←,
39,"Cornes, Kane",18y 205d,7 (3-0-4 42.86%),1 (0.14),←,
17,"Dew, Stuart",21y 345d,69 (32-2-35 47.83%),91 (1.32),←,
8,"Francis, Fabian",27y 278d,102 (46-2-54 46.08%),52 (0.51),79 (39-2-38 50.63%),35 (0.44)
10,"Francou, Josh",26y 356d,99 (46-3-50 47.98%),49 (0.49),←,
34,"Guerra, Brent",19y 61d,25 (16-0-9 64.00%),14 (0.56),←,
38,"James, Roger",25y 281d,70 (34-2-34 50.00%),49 (0.70),←,
29,"Kingsley, Adam",25y 343d,86 (42-2-42 50.00%),19 (0.22),←,
22,"Lockwood, Bowen",23y 28d,50 (22-1-27 45.00%),45 (0.90),←,
33,"Mead, Darren",30y 122d,103 (48-3-52 48.06%),8 (0.08),←,
3,"Montgomery, Brett",28y 58d,99 (58-2-39 59.60%),75 (0.76),39 (18-1-20 47.44%),21 (0.54)
14,"Paxman, Stephen",30y 237d,202 (68-2-132 34.16%),32 (0.16),100 (46-2-52 47.00%),14 (0.14)
27,"Poulton, Jared",24y 99d,33 (14-1-18 43.94%),9 (0.27),←,
1,"Primus, Matthew",26y 198d,98 (37-2-59 38.78%),29 (0.30),78 (36-2-40 47.44%),24 (0.31)
6,"Schofield, Jarrad",26y 180d,119 (66-1-52 55.88%),82 (0.69),56 (27-1-28 49.11%),48 (0.86)
36,"Stevens, Nick",21y 207d,74 (35-2-37 48.65%),45 (0.61),←,
16,"Tredrea, Warren",22y 217d,75 (35-1-39 47.33%),137 (1.83),←,
4,"Wanganeen, Gavin",28y 41d,205 (113-5-87 56.34%),130 (0.63),78 (40-2-36 52.56%),67 (0.86)
Totals,Totals,24y 250d,1713 (808-36-869 47.17%),1006 (0.59),,
C,"Williams, Mark",42y 342d,62 (30-1-31 49.19%),,←,
