Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",7,2,2,9,,,,4.0,1.0,4.0,2.0,5.0,,2.0,,5.0,5.0,,,1.0,,,82.0
43,"Answerth, Noah",7,,,7,,,,3.0,2.0,2.0,1.0,2.0,2.0,1.0,,5.0,3.0,,,3.0,,1.0,82.0
33,"Bailey, Zac",7,2,1,8,2,,,3.0,,1.0,,2.0,,,,4.0,4.0,,1.0,,,,80.0
14,"Birchall, Grant",10,4,,10,,,,,4.0,2.0,,1.0,,,,2.0,8.0,,,2.0,,,77.0
23,"Cameron, Charlie",10,2,2,12,2,1.0,,,,1.0,,2.0,,,,4.0,7.0,,1.0,,,1.0,85.0
18,"Coleman, Keidean",6,2,3,9,1,1.0,,7.0,,2.0,1.0,6.0,,4.0,,2.0,5.0,,,,1.0,,79.0
28,"Ellis-Yolmen, Cam",7,1,8,15,1,,,3.0,2.0,2.0,2.0,,,,,11.0,5.0,,1.0,2.0,,,73.0
27,"Gardiner, Darcy",7,7,3,10,,,,,4.0,1.0,,2.0,,2.0,,2.0,9.0,2.0,,3.0,,,95.0
22,"Hinge, Mitch",10,2,3,13,,,,3.0,1.0,4.0,2.0,,,,,7.0,6.0,,,1.0,,1.0,83.0
30,"Hipwood, Eric",5,,3,8,2,,,,,1.0,,3.0,,1.0,,3.0,4.0,,,2.0,,,93.0
35,"Lester, Ryan",12,6,2,14,,,,4.0,3.0,,,2.0,1.0,,,5.0,8.0,1.0,,5.0,,,86.0
17,"Lyons, Jarryd",13,1,7,20,1,1.0,,3.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,14.0,7.0,,,3.0,,,80.0
6,"McCluggage, Hugh",12,4,3,15,,1.0,,1.0,1.0,4.0,5.0,1.0,1.0,,,7.0,7.0,,,1.0,,,85.0
46,"McInerney, Oscar",6,2,8,14,,1.0,20.0,5.0,1.0,4.0,4.0,2.0,2.0,,,7.0,6.0,,,3.0,,1.0,78.0
25,"McStay, Daniel",8,5,6,14,1,,,1.0,1.0,2.0,,2.0,2.0,,,8.0,5.0,2.0,,,,1.0,86.0
9,"Neale, Lachie",5,,10,15,,,,1.0,1.0,1.0,4.0,4.0,1.0,1.0,,10.0,4.0,,,,,1.0,91.0
40,"Payne, Jack",5,3,3,8,,,,1.0,2.0,,,,,,,3.0,4.0,,,5.0,,,97.0
16,"Rayner, Cam",2,1,2,4,,,,5.0,1.0,1.0,1.0,2.0,1.0,,,2.0,2.0,,,,,,74.0
10,"Rich, Daniel",19,10,4,23,,,,2.0,6.0,5.0,,4.0,1.0,1.0,,1.0,20.0,,,1.0,,,80.0
5,"Robinson, Mitch",8,2,5,13,,,,6.0,3.0,1.0,3.0,4.0,1.0,2.0,,7.0,7.0,,,1.0,,,85.0
44,"Smith, Archie",3,,2,5,,,14.0,,,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,,,1.0,,,52.0
15,"Zorko, Dayne",8,2,3,11,1,,,3.0,,4.0,3.0,3.0,1.0,2.0,,6.0,5.0,,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,58,80,257,11,7.0,34.0,55.0,35.0,46.0,34.0,50.0,15.0,18.0,3.0,119.0,132.0,5.0,4.0,35.0,1.0,6.0,
Opposition,Opposition,178,56,112,290,6,5.0,20.0,50.0,34.0,42.0,37.0,53.0,18.0,15.0,3.0,127.0,155.0,5.0,6.0,41.0,4.0,4.0,
