Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",14,4,11,25,,,1.0,3.0,2.0,2.0,3.0,3.0,1.0,,,7.0,16.0,,,3.0,,,94.0
46,"Blicavs, Mark",2,3,5,7,,1.0,8.0,2.0,,,,1.0,,1.0,,2.0,4.0,,1.0,1.0,,,77.0
23,"Caddy, Josh",10,5,6,16,,,,4.0,1.0,3.0,4.0,3.0,1.0,1.0,,8.0,8.0,1.0,,2.0,,,88.0
11,"Corey, Joel",6,1,10,16,,,,3.0,3.0,3.0,3.0,1.0,2.0,,,8.0,7.0,,,2.0,2.0,1.0,76.0
22,"Duncan, Mitch",15,6,8,23,2,,,3.0,2.0,4.0,2.0,2.0,,1.0,,2.0,21.0,,1.0,1.0,,1.0,83.0
44,"Enright, Corey",17,8,7,24,,,,3.0,5.0,2.0,2.0,4.0,1.0,,,7.0,16.0,,,1.0,1.0,1.0,89.0
29,"Guthrie, Cameron",6,1,10,16,,,,4.0,4.0,2.0,3.0,2.0,,1.0,,7.0,8.0,,,2.0,2.0,,83.0
26,"Hawkins, Tom",5,2,5,10,1,2.0,,,,2.0,,2.0,3.0,1.0,,5.0,5.0,1.0,2.0,,,,93.0
8,"Hunt, Josh",10,5,5,15,,,,,3.0,2.0,1.0,1.0,,,,4.0,11.0,,,3.0,,,72.0
19,"Hunt, Taylor",3,1,5,8,,,,1.0,,1.0,1.0,1.0,1.0,,,4.0,4.0,,,1.0,,1.0,82.0
20,"Johnson, Steve",16,7,12,28,1,,,3.0,,7.0,2.0,4.0,1.0,,2.0,12.0,15.0,1.0,1.0,3.0,,,89.0
9,"Kelly, James",10,2,5,15,,1.0,,14.0,1.0,4.0,3.0,3.0,2.0,1.0,,10.0,5.0,1.0,,1.0,,,80.0
13,"Lonergan, Tom",2,2,,2,,,,3.0,,1.0,,1.0,,,,,2.0,,,1.0,,,94.0
4,"Mackie, Andrew",12,3,3,15,,1.0,,3.0,1.0,4.0,,,2.0,,,7.0,9.0,,,4.0,,,96.0
32,"Motlop, Steven",14,4,7,21,3,,,1.0,1.0,6.0,,,2.0,,,4.0,16.0,,1.0,,4.0,1.0,85.0
14,"Selwood, Joel",17,2,7,24,,,,7.0,3.0,7.0,4.0,1.0,2.0,1.0,,8.0,15.0,,,,1.0,1.0,85.0
2 ↑,"Smedts, Billie",1,1,3,4,1,,,2.0,,,1.0,,,,,2.0,2.0,,1.0,1.0,,,26.0
27,"Stokes, Mathew",7,4,17,24,1,,,5.0,,3.0,1.0,1.0,3.0,,,12.0,12.0,,,,,,90.0
7,"Taylor, Harry",9,8,6,15,1,1.0,,,5.0,2.0,1.0,,,,,6.0,9.0,,,10.0,1.0,,94.0
5,"Varcoe, Travis",4,1,4,8,1,,,6.0,,3.0,,1.0,,1.0,,5.0,3.0,,,,,,82.0
30,"Vardy, Nathan",4,1,5,9,2,1.0,4.0,1.0,,,2.0,1.0,4.0,1.0,,8.0,1.0,1.0,1.0,7.0,,,87.0
12 ↓,"West, Trent",4,1,3,7,,,14.0,,,1.0,,4.0,,2.0,,3.0,4.0,,,3.0,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,72,144,332,13,8.0,27.0,68.0,31.0,59.0,33.0,36.0,25.0,11.0,2.0,131.0,193.0,5.0,8.0,46.0,11.0,6.0,
Opposition,Opposition,214,83,218,432,15,6.0,57.0,52.0,43.0,46.0,39.0,53.0,11.0,25.0,4.0,154.0,271.0,12.0,10.0,31.0,23.0,13.0,
