Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",4,,4,8,,,,1.0,,1.0,2.0,3.0,1.0,2.0,,8.0,2.0,,,2.0,,,89.0
42,"Brockman, Tyler",5,3,3,8,1,1.0,,3.0,,2.0,1.0,2.0,,1.0,,2.0,6.0,,2.0,1.0,,1.0,76.0
9,"Burgoyne, Shaun",,,,,,,,,,,,,,,,,,,,,,,
18,"Ceglar, Jonathon",2,4,5,7,,,14.0,3.0,1.0,,1.0,2.0,,2.0,,2.0,5.0,,,,,,67.0
8,"Frost, Sam",8,6,10,18,,,,2.0,1.0,1.0,,4.0,,2.0,,7.0,12.0,1.0,,4.0,,,84.0
15,"Hardwick, Blake",12,3,10,22,,,,2.0,6.0,,,1.0,1.0,,,11.0,10.0,1.0,,5.0,,,83.0
28,"Hartigan, Kyle",6,4,7,13,,,,2.0,,,,3.0,1.0,3.0,,2.0,9.0,,,4.0,,,88.0
27,"Hartley, Michael",20,4,6,26,1,1.0,,1.0,9.0,1.0,1.0,2.0,,,,4.0,15.0,,,3.0,,,90.0
17,"Howe, Daniel",14,9,4,18,1,,,,4.0,3.0,,1.0,1.0,,,4.0,14.0,,1.0,1.0,,,68.0
4,"Impey, Jarman",20,5,8,28,,,,1.0,6.0,1.0,,2.0,2.0,,,6.0,22.0,1.0,,4.0,1.0,,82.0
29,"Jiath, Changkuoth",17,12,7,24,,,,1.0,4.0,3.0,,3.0,,1.0,,2.0,21.0,,,4.0,,,83.0
2,"Lewis, Mitch",9,8,5,14,1,1.0,,1.0,,3.0,,1.0,1.0,,,8.0,5.0,5.0,1.0,1.0,,,91.0
7,"McEvoy, Ben",8,8,6,14,,1.0,19.0,3.0,3.0,,1.0,3.0,1.0,,,4.0,12.0,,1.0,5.0,,,69.0
3,"Mitchell, Tom",14,5,24,38,1,,,2.0,2.0,4.0,5.0,3.0,1.0,,3.0,10.0,26.0,,,,1.0,,85.0
36,"Moore, Dylan",9,6,7,16,3,1.0,,1.0,,2.0,,1.0,1.0,1.0,,6.0,10.0,2.0,4.0,,,,85.0
1,"Morrison, Harry",12,7,10,22,1,,,1.0,1.0,3.0,3.0,6.0,1.0,1.0,,7.0,15.0,,,2.0,,1.0,84.0
23,"OBrien, Tim",4,1,2,6,1,,,,,1.0,,3.0,1.0,2.0,,5.0,1.0,1.0,1.0,1.0,,1.0,80.0
10,"OMeara, Jaeger",13,6,15,28,,,,2.0,1.0,4.0,6.0,4.0,,2.0,,11.0,17.0,,,,,,84.0
21,"Phillips, Tom",12,6,7,19,1,1.0,,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,6.0,14.0,1.0,1.0,,,1.0,88.0
14,"Scrimshaw, Jack",11,2,12,23,,,,2.0,6.0,,2.0,3.0,1.0,,,6.0,16.0,,,2.0,,,88.0
26,"Shiels, Liam",12,5,11,23,,,,1.0,,6.0,2.0,3.0,,,,5.0,15.0,1.0,,,,1.0,79.0
20,"Wingard, Chad",13,7,13,26,1,1.0,,5.0,1.0,7.0,3.0,1.0,2.0,,,10.0,14.0,1.0,,3.0,,1.0,74.0
5,"Worpel, James",13,7,9,22,,,,6.0,,1.0,,7.0,,2.0,,4.0,18.0,1.0,,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,118,185,423,12,9.0,33.0,41.0,47.0,45.0,30.0,61.0,16.0,20.0,3.0,130.0,279.0,15.0,11.0,43.0,2.0,6.0,
Opposition,Opposition,196,90,142,338,13,18.0,30.0,41.0,30.0,62.0,37.0,58.0,20.0,16.0,3.0,131.0,209.0,17.0,21.0,48.0,5.0,9.0,
