Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 136d,165 (75-1-89 45.76%),33 (0.20),83 (42-1-40 51.20%),10 (0.12)
24,"Amiss, Jye",20y 236d,27 (14-0-13 51.85%),50 (1.85),←,
41,"Banfield, Bailey",26y 26d,77 (36-1-40 47.40%),45 (0.58),←,
8,"Brayshaw, Andrew",24y 136d,125 (58-1-66 46.80%),44 (0.35),←,
6,"Clark, Jordan",23y 159d,81 (49-1-31 61.11%),19 (0.23),49 (28-1-20 58.16%),4 (0.08)
37,"Draper, Josh",20y 43d,1 (1-0-0 100.00%),,←,
18,"Emmett, Tom",22y 114d,4 (3-0-1 75.00%),4 (1.00),←,
32,"Frederick, Michael",23y 311d,60 (35-1-24 59.17%),66 (1.10),←,
7,"Fyfe, Nat",32y 187d,220 (116-2-102 53.18%),174 (0.79),←,
15,"Hughes, Ethan",29y 107d,103 (43-0-60 41.75%),6 (0.06),←,
9,"Jackson, Luke",22y 176d,77 (49-1-27 64.29%),56 (0.73),25 (12-0-13 48.00%),26 (1.04)
44,"Johnson, Matthew",21y 7d,20 (9-0-11 45.00%),4 (0.20),←,
2,"OMeara, Jaeger",30y 29d,165 (73-2-90 44.85%),77 (0.47),22 (10-0-12 45.45%),7 (0.32)
25,"Pearce, Alex",28y 288d,109 (52-1-56 48.17%),4 (0.04),←,
13,"Ryan, Luke",28y 46d,134 (63-1-70 47.39%),3 (0.02),←,
3,"Serong, Caleb",23y 43d,82 (43-1-38 53.05%),19 (0.23),←,
14,"Sharp, Jeremy",22y 223d,25 (10-0-15 40.00%),8 (0.32),2 (2-0-0 100.00%),1 (0.50)
39,"Switkowski, Sam",27y 124d,70 (36-0-34 51.43%),45 (0.64),←,
20,"Taberner, Matthew",30y 280d,121 (58-1-62 48.35%),169 (1.40),←,
35,"Treacy, Josh",21y 232d,38 (22-0-16 57.89%),33 (0.87),←,
31,"Walker, Brandon",21y 158d,46 (27-1-18 59.78%),1 (0.02),←,
10,"Walters, Michael",33y 76d,224 (113-2-109 50.89%),350 (1.56),←,
26,"Young, Hayden",22y 347d,59 (31-1-27 53.39%),2 (0.03),←,
Totals,Totals,25y 151d,2033 (1016-18-999 49.98%),1212 (0.60),,
C,"Longmuir, Justin",43y 62d,86 (43-1-42 50.58%),,←,
