Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",14,4,9,23,,,,3.0,3.0,6.0,3.0,5.0,1.0,,,7.0,15.0,,,1.0,1.0,1.0,89.0
31,"Andrew, Mac",12,10,3,15,,,2.0,1.0,6.0,1.0,,6.0,1.0,2.0,,3.0,11.0,2.0,,4.0,,,99.0
10,"Ballard, Charlie",7,3,9,16,,,,3.0,4.0,1.0,,3.0,,2.0,,7.0,8.0,1.0,,5.0,,,85.0
16 ↑,"Berry, Tom",3,1,3,6,,,,,1.0,1.0,,4.0,,,,4.0,3.0,,,1.0,1.0,,20.0
33,"Clohesy, Sam",6,3,11,17,,,,,,1.0,1.0,2.0,,,,6.0,11.0,,,4.0,,,80.0
25,"Collins, Sam",7,5,5,12,,,,2.0,3.0,1.0,,1.0,,,,9.0,5.0,2.0,,7.0,,,100.0
3,"Flanders, Sam",17,4,16,33,1,,,3.0,2.0,5.0,7.0,3.0,,,1.0,16.0,18.0,,1.0,1.0,1.0,,84.0
26,"Graham, Will",6,2,7,13,1,,,7.0,,3.0,2.0,1.0,1.0,,,7.0,7.0,1.0,,1.0,,,79.0
7,"Holman, Nick",4,1,7,11,1,,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,4.0,7.0,,,,1.0,,80.0
19,"Humphrey, Bailey",9,3,8,17,,1.0,,5.0,,3.0,2.0,5.0,2.0,,,6.0,11.0,,1.0,,,1.0,85.0
40,"Jeffrey, Joel",10,4,7,17,,1.0,,1.0,2.0,3.0,,,,,,4.0,13.0,1.0,1.0,1.0,,,74.0
38,"Johnston, Lloyd",7,2,3,10,,,,2.0,2.0,3.0,2.0,2.0,,,,5.0,6.0,1.0,,1.0,,1.0,76.0
34,"King, Ben",7,7,1,8,1,3.0,,1.0,,2.0,,1.0,,,,5.0,3.0,4.0,4.0,,,,94.0
22,"Long, Ben",8,6,3,11,1,2.0,,3.0,,3.0,,3.0,,2.0,,4.0,7.0,,2.0,1.0,,1.0,87.0
13,"Lukosius, Jack",8,5,2,10,,2.0,,2.0,,4.0,,3.0,,1.0,,2.0,7.0,,1.0,1.0,,,72.0
49 ↓,"Moyle, Ned",1,2,3,4,,,10.0,3.0,1.0,1.0,1.0,2.0,,2.0,,4.0,1.0,1.0,,3.0,,,57.0
27,"Powell, Wil",11,4,4,15,,,,,8.0,,,2.0,1.0,,,1.0,6.0,,,1.0,,,86.0
41,"Rosas, Malcolm",5,,,5,2,,,1.0,,,,6.0,,4.0,,2.0,5.0,,,,,,72.0
18,"Rowell, Matt",11,4,10,21,1,,,6.0,1.0,3.0,9.0,4.0,2.0,2.0,,11.0,10.0,,,2.0,,,73.0
24,"Swallow, David",7,2,7,14,,,,5.0,2.0,3.0,1.0,4.0,,1.0,,3.0,9.0,,,4.0,,,75.0
32,"Uwland, Bodhi",9,2,5,14,,,,2.0,3.0,1.0,,,2.0,,,3.0,8.0,1.0,,11.0,,,88.0
14,"Weller, Lachie",14,4,7,21,,,,1.0,6.0,3.0,,2.0,,2.0,,2.0,16.0,,,,2.0,1.0,75.0
28,"Witts, Jarrod",3,3,4,7,1,,39.0,3.0,,1.0,2.0,,,,,5.0,3.0,1.0,1.0,4.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,81,134,320,9,11.0,51.0,57.0,45.0,50.0,31.0,62.0,12.0,20.0,1.0,120.0,190.0,15.0,11.0,53.0,6.0,5.0,
Opposition,Opposition,264,128,145,409,13,15.0,29.0,51.0,42.0,60.0,43.0,51.0,20.0,12.0,5.0,143.0,265.0,7.0,9.0,44.0,7.0,9.0,
