Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 188d,59 (39-0-20 66.10%),10 (0.17),←,
24,"Bews, Jed",28y 101d,129 (77-2-50 60.47%),15 (0.12),←,
46,"Blicavs, Mark",30y 362d,205 (135-2-68 66.34%),44 (0.21),←,
5,"Cameron, Jeremy",28y 358d,188 (88-3-97 47.61%),468 (2.49),17 (11-0-6 64.71%),41 (2.41)
45,"Close, Brad",23y 238d,32 (22-0-10 68.75%),23 (0.72),←,
40,"Dahlhaus, Luke",29y 216d,217 (112-0-105 51.61%),139 (0.64),63 (42-0-21 66.67%),29 (0.46)
35,"Dangerfield, Patrick",31y 354d,287 (168-1-118 58.71%),309 (1.08),133 (87-1-45 65.79%),146 (1.10)
22,"Duncan, Mitch",30y 288d,237 (168-1-68 71.10%),168 (0.71),←,
29,"Guthrie, Cameron",29y 218d,207 (135-2-70 65.70%),64 (0.31),←,
39,"Guthrie, Zach",23y 268d,35 (20-1-14 58.57%),2 (0.06),←,
26,"Hawkins, Tom",33y 247d,304 (215-2-87 71.05%),670 (2.20),←,
38,"Henry, Jack",23y 208d,92 (60-0-32 65.22%),16 (0.17),←,
9,"Holmes, Max",19y 208d,14 (9-0-5 64.29%),3 (0.21),←,
8,"Kolodjashnij, Jake",26y 228d,134 (87-2-45 65.67%),2 (0.01),←,
19,"Narkle, Quinton",24y 112d,34 (21-0-13 61.76%),14 (0.41),←,
3,"Parfitt, Brandan",23y 332d,97 (68-0-29 70.10%),42 (0.43),←,
17,"Ratugolea, Esava",23y 244d,57 (40-0-17 70.18%),38 (0.67),←,
14,"Selwood, Joel",33y 303d,336 (243-1-92 72.47%),168 (0.50),←,
7,"Smith, Isaac",33y 85d,236 (162-1-73 68.86%),180 (0.76),26 (18-0-8 69.23%),15 (0.58)
1,"Stanley, Rhys",31y 114d,165 (91-1-73 55.45%),102 (0.62),107 (70-1-36 65.89%),62 (0.58)
18,"Stengle, Tyson",23y 157d,18 (6-0-12 33.33%),19 (1.06),2 (1-0-1 50.00%),4 (2.00)
44,"Stewart, Tom",29y 10d,108 (72-0-36 66.67%),3 (0.03),←,
2,"Tuohy, Zach",32y 105d,228 (117-2-109 51.75%),80 (0.35),108 (69-1-38 64.35%),40 (0.37)
Totals,Totals,27y 342d,3419 (2155-21-1243 63.03%),2579 (0.75),,
C,"Scott, Chris",45y 326d,263 (180-2-81 68.82%),,←,
