Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 180d,126 (71-2-53 57.14%),9 (0.07),←,
48,"Baker, Liam",21y 210d,19 (15-0-4 78.95%),9 (0.47),←,
38,"Balta, Noah",19y 306d,13 (8-0-5 61.54%),6 (0.46),←,
29,"Bolton, Shai",20y 260d,25 (19-0-6 76.00%),17 (0.68),←,
35,"Broad, Nathan",26y 132d,51 (41-0-10 80.39%),1 (0.02),←,
22,"Caddy, Josh",26y 331d,154 (96-1-57 62.66%),158 (1.03),59 (44-0-15 74.58%),82 (1.39)
11,"Castagna, Jason",23y 44d,73 (51-0-22 69.86%),78 (1.07),←,
9,"Cotchin, Trent",29y 140d,231 (125-2-104 54.55%),125 (0.54),←,
10,"Edwards, Shane",30y 304d,252 (129-5-118 52.18%),160 (0.63),←,
5,"Ellis, Brandon",26y 22d,173 (106-1-66 61.56%),58 (0.34),←,
34,"Graham, Jack",21y 181d,37 (30-0-7 81.08%),19 (0.51),←,
2,"Grimes, Dylan",28y 40d,148 (95-0-53 64.19%),3 (0.02),←,
14,"Houli, Bachar",31y 105d,204 (112-3-89 55.64%),42 (0.21),178 (102-2-74 57.87%),33 (0.19)
23,"Lambert, Kane",27y 272d,92 (63-0-29 68.48%),59 (0.64),←,
19,"Lynch, Tom",26y 298d,153 (53-1-99 34.97%),308 (2.01),22 (16-0-6 72.73%),54 (2.45)
4,"Martin, Dustin",28y 60d,221 (123-2-96 56.11%),238 (1.08),←,
3,"Prestia, Dion",26y 317d,152 (70-0-82 46.05%),49 (0.32),57 (44-0-13 77.19%),19 (0.33)
8,"Riewoldt, Jack",30y 298d,259 (133-4-122 52.12%),623 (2.41),←,
17,"Rioli, Daniel",22y 131d,74 (48-0-26 64.86%),65 (0.88),←,
15,"Short, Jayden",23y 213d,68 (45-0-23 66.18%),20 (0.29),←,
47,"Soldo, Ivan",23y 133d,19 (14-0-5 73.68%),6 (0.32),←,
1,"Vlastuin, Nick",25y 128d,138 (88-0-50 63.77%),26 (0.19),←,
Totals,Totals,25y 319d,2682 (1535-21-1126 57.23%),2079 (0.78),,
C,"Hardwick, Damien",47y 7d,228 (127-2-99 56.14%),,←,
