0,1,2,3,4,5,6
←,"Round: 20 Venue: M.C.G. Date: Sun, 5-Aug-2018 3:20 PM Attendance: 23072","Round: 20 Venue: M.C.G. Date: Sun, 5-Aug-2018 3:20 PM Attendance: 23072","Round: 20 Venue: M.C.G. Date: Sun, 5-Aug-2018 3:20 PM Attendance: 23072","Round: 20 Venue: M.C.G. Date: Sun, 5-Aug-2018 3:20 PM Attendance: 23072","Round: 20 Venue: M.C.G. Date: Sun, 5-Aug-2018 3:20 PM Attendance: 23072",→
←,Melbourne,9.3.57,14.6.90,16.12.108,21.17.143,→
←,Gold Coast,1.0.6,4.2.26,5.4.34,7.5.47,→
←,Qrt margin,ME by 51,ME by 64,ME by 74,ME by 96,→
←,Qrt scores,ME 57-6,ME 33-20,ME 18-8,ME 35-13,→
←,Field umpires,"Sam Hay (176), Justin Schmitt (361), Nick Foot (113)","Sam Hay (176), Justin Schmitt (361), Nick Foot (113)","Sam Hay (176), Justin Schmitt (361), Nick Foot (113)","Sam Hay (176), Justin Schmitt (361), Nick Foot (113)",→
