Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 211d,103 (55-0-48 53.40%),52 (0.50),←,
29,"Beaumont, Simon",23y 286d,59 (33-0-26 55.93%),44 (0.75),←,
21,"Bradley, Craig",35y 337d,312 (188-2-122 60.58%),211 (0.68),←,
20,"Brown, Fraser",29y 38d,167 (96-1-70 57.78%),95 (0.57),←,
16,"Camporeale, Scott",24y 45d,104 (64-0-40 61.54%),95 (0.91),←,
39,"Christou, Ang",27y 252d,116 (78-1-37 67.67%),17 (0.15),←,
45,"Franchina, Anthony",21y 349d,31 (15-0-16 48.39%),7 (0.23),←,
36,"Hamill, Aaron",22y 36d,68 (32-0-36 47.06%),72 (1.06),←,
9,"Hickmott, Adrian",27y 179d,108 (67-0-41 62.04%),48 (0.44),58 (35-0-23 60.34%),24 (0.41)
33,"Hogg, Matthew",30y 278d,173 (91-3-79 53.47%),42 (0.24),114 (67-1-46 59.21%),38 (0.33)
43,"Koutoufides, Anthony",26y 250d,148 (87-1-60 59.12%),103 (0.70),←,
12,"Lappin, Matthew",23y 220d,80 (41-1-38 51.88%),59 (0.74),25 (13-0-12 52.00%),33 (1.32)
22,"Manton, Glenn",26y 116d,123 (71-0-52 57.72%),34 (0.28),102 (60-0-42 58.82%),30 (0.29)
3,"Massie, Kris",19y 118d,22 (14-0-8 63.64%),10 (0.45),←,
5,"McKay, Andrew",29y 73d,154 (93-1-60 60.71%),23 (0.15),←,
18,"Murphy, Justin",23y 154d,90 (50-0-40 55.56%),85 (0.94),78 (41-0-37 52.56%),76 (0.97)
15,"Nelson, Ben",22y 245d,29 (15-0-14 51.72%),6 (0.21),←,
7,"Ratten, Brett",28y 76d,189 (109-0-80 57.67%),59 (0.31),←,
23,"Rice, Dean",31y 192d,199 (92-1-106 46.48%),83 (0.42),83 (47-0-36 56.63%),40 (0.48)
14,"Sexton, Michael",28y 204d,194 (114-1-79 59.02%),23 (0.12),←,
1,"Silvagni, Stephen",32y 117d,272 (170-1-101 62.68%),182 (0.67),←,
8,"Whitnall, Lance",20y 33d,66 (32-0-34 48.48%),120 (1.82),←,
Totals,Totals,26y 123d,2807 (1607-13-1187 57.25%),1470 (0.52),,
C,"Parkin, David",57y 13d,493 (289-2-202 58.82%),,330 (202-2-126 61.52%),
