West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
10,"Braun, Michael",28y 58d,169 (91-2-76 54.44%),53 (0.31),←,
17,"Chick, Daniel",30y 100d,217 (119-4-94 55.76%),202 (0.93),68 (45-2-21 67.65%),43 (0.63)
9,"Cousins, Ben",27y 325d,214 (116-3-95 54.91%),186 (0.87),←,
20,"Cox, Dean",24y 293d,111 (62-1-48 56.31%),55 (0.50),←,
32,"Embley, Andrew",24y 328d,117 (64-1-52 55.13%),122 (1.04),←,
7,"Fletcher, Chad",26y 264d,131 (69-3-59 53.82%),64 (0.49),←,
23,"Glass, Darren",25y 7d,104 (56-2-46 54.81%),6 (0.06),←,
22,"Graham, Jaymie",23y 104d,10 (9-0-1 90.00%),10 (1.00),←,
29,"Hansen, Ashley",23y 79d,29 (23-0-6 79.31%),36 (1.24),←,
39,"Hunter, Adam",24y 337d,94 (54-2-38 58.51%),33 (0.35),←,
25,"Hurn, Shannon",18y 259d,3 (2-0-1 66.67%),1 (0.33),←,
3,"Judd, Chris",22y 255d,100 (61-2-37 62.00%),100 (1.00),←,
4,"Kerr, Daniel",23y 5d,113 (59-2-52 53.10%),66 (0.58),←,
21,"Lynch, Quinten",23y 117d,64 (42-0-22 65.63%),68 (1.06),←,
31,"Nicoski, Mark",22y 178d,38 (26-0-12 68.42%),14 (0.37),←,
24,"Rosa, Matt",19y 179d,10 (7-0-3 70.00%),1 (0.10),←,
14,"Seaby, Mark",22y 20d,44 (32-0-12 72.73%),30 (0.68),←,
37,"Selwood, Adam",22y 20d,33 (23-0-10 69.70%),11 (0.33),←,
41,"Staker, Brent",21y 363d,54 (35-1-18 65.74%),31 (0.57),←,
5,"Stenglein, Tyson",25y 309d,136 (80-0-56 58.82%),37 (0.27),30 (24-0-6 80.00%),11 (0.37)
8,"Waters, Beau",20y 52d,16 (13-0-3 81.25%),1 (0.06),←,
44,"Wirrpanda, David",26y 291d,155 (84-3-68 55.16%),66 (0.43),←,
Totals,Totals,23y 362d,1962 (1127-26-809 57.44%),1193 (0.61),,
C,"Worsfold, John",37y 238d,102 (62-2-38 61.76%),,←,
