St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Blake, Jason",29y 124d,177 (101-2-74 57.63%),33 (0.19),←,
6,"Dawson, Zac",24y 145d,50 (33-0-17 66.00%),2 (0.04),36 (29-0-7 80.56%),2 (0.06)
24,"Dempster, Sean",26y 178d,86 (55-0-31 63.95%),14 (0.16),32 (20-0-12 62.50%),6 (0.19)
25,"Fisher, Sam",28y 7d,134 (88-1-45 66.04%),17 (0.13),←,
15,"Gardiner, Michael",31y 12d,173 (98-2-73 57.23%),107 (0.62),44 (32-0-12 72.73%),20 (0.45)
14,"Geary, Jarryn",22y 24d,39 (30-0-9 76.92%),10 (0.26),←,
19,"Gilbert, Sam",23y 332d,77 (53-1-23 69.48%),13 (0.17),←,
18,"Goddard, Brendon",25y 58d,152 (99-0-53 65.13%),71 (0.47),←,
1,"Gram, Jason",26y 81d,109 (69-1-39 63.76%),56 (0.51),107 (68-1-38 64.02%),56 (0.52)
33,"Gwilt, James",23y 340d,57 (40-0-17 70.18%),19 (0.33),←,
7,"Hayes, Lenny",30y 184d,230 (118-3-109 51.96%),76 (0.33),←,
4,"Jones, Clinton",26y 165d,66 (50-1-15 76.52%),19 (0.29),←,
23,"Koschitzke, Justin",27y 300d,153 (87-1-65 57.19%),183 (1.20),←,
32,"McQualter, Andrew",24y 38d,75 (52-0-23 69.33%),37 (0.49),←,
44,"Milne, Stephen",30y 131d,204 (112-2-90 55.39%),415 (2.03),←,
11,"Montagna, Leigh",26y 257d,138 (90-1-47 65.58%),83 (0.60),←,
34,"Pattison, Adam",24y 134d,65 (29-2-34 46.15%),15 (0.23),4 (3-0-1 75.00%),
30,"Peake, Brett",27y 12d,88 (45-0-43 51.14%),49 (0.56),13 (11-0-2 84.62%),7 (0.54)
22,"Ray, Farren",24y 116d,115 (69-1-45 60.43%),39 (0.34),40 (34-0-6 85.00%),7 (0.17)
12,"Riewoldt, Nick",27y 273d,187 (105-2-80 56.68%),411 (2.20),←,
13,"Schneider, Adam",26y 66d,157 (103-1-53 65.92%),186 (1.18),59 (43-0-16 72.88%),87 (1.47)
3,"Steven, Jack",20y 111d,7 (5-0-2 71.43%),10 (1.43),←,
Totals,Totals,26y 74d,2539 (1531-21-987 60.30%),1865 (0.73),,
C,"Lyon, Ross",43y 251d,88 (59-1-28 67.61%),,←,
