Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",20y 168d,14 (9-0-5 64.29%),1 (0.07),←,
21,"Akermanis, Jason",31y 28d,268 (160-5-103 60.63%),328 (1.22),20 (9-1-10 47.50%),21 (1.05)
5,"Boyd, Matthew",25y 209d,91 (39-1-51 43.41%),29 (0.32),←,
17,"Cooney, Adam",22y 175d,88 (39-1-48 44.89%),90 (1.02),←,
4,"Cross, Daniel",24y 359d,86 (36-2-48 43.02%),14 (0.16),←,
10,"Eagleton, Nathan",29y 134d,214 (95-4-115 45.33%),182 (0.85),158 (69-2-87 44.30%),137 (0.87)
13,"Giansiracusa, Daniel",26y 12d,126 (49-3-74 40.08%),121 (0.96),←,
9,"Gilbee, Lindsay",26y 259d,117 (52-1-64 44.87%),64 (0.55),←,
16,"Griffen, Ryan",21y 240d,52 (29-0-23 55.77%),16 (0.31),←,
8,"Hahn, Mitch",26y 318d,113 (47-1-65 42.04%),78 (0.69),←,
25,"Hargrave, Ryan",26y 241d,117 (48-3-66 42.31%),32 (0.27),←,
19,"Higgins, Shaun",20y 19d,26 (14-1-11 55.77%),29 (1.12),←,
20,"Hill, Josh",19y 64d,2 (1-0-1 50.00%),1 (0.50),←,
15,"Hudson, Ben",29y 28d,56 (33-0-23 58.93%),6 (0.11),1 (1-0-0 100.00%),
6,"Johnson, Brad",31y 249d,300 (138-6-156 47.00%),467 (1.56),←,
36,"Lake, Brian",26y 25d,98 (39-1-58 40.31%),9 (0.09),←,
27,"Minson, Will",22y 347d,42 (23-0-19 54.76%),13 (0.31),←,
38,"Morris, Dale",25y 85d,63 (34-1-28 54.76%),1 (0.02),←,
2,"Murphy, Robert",25y 288d,128 (49-3-76 39.45%),95 (0.74),←,
28,"Welsh, Scott",29y 107d,166 (97-0-69 58.43%),304 (1.83),1 (1-0-0 100.00%),4 (4.00)
7,"West, Scott",33y 130d,321 (149-5-167 47.20%),104 (0.32),←,
37,"Wight, Cameron",22y 353d,27 (10-0-17 37.04%),3 (0.11),←,
Totals,Totals,25y 291d,2515 (1190-38-1287 47.32%),1987 (0.79),,
C,"Eade, Rodney",49y 354d,221 (116-3-102 53.17%),,69 (35-1-33 51.45%),
