Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",20y 79d,8 (4-1-3 56.25%),3 (0.38),←,
31,"Carey, Stefan",20y 99d,1 (0-1-0 50.00%),,←,
27,"Chapman, Wade",20y 121d,26 (7-1-18 28.85%),6 (0.23),←,
23,"Crawford, Justin",19y 44d,12 (6-1-5 54.17%),9 (0.75),←,
8,"Cresswell, Daryn",24y 347d,75 (15-1-59 20.67%),65 (0.87),←,
6,"Dunkley, Andrew",27y 309d,81 (18-2-61 23.46%),7 (0.09),←,
12,"Dyson, Kevin",28y 365d,76 (38-1-37 50.66%),25 (0.33),6 (3-1-2 58.33%),
10,"Filandia, Peter",25y 355d,39 (14-1-24 37.18%),35 (0.90),26 (7-1-18 28.85%),21 (0.81)
9,"Grant, Shannon",19y 14d,16 (5-1-10 34.38%),9 (0.56),←,
14,"Kelly, Paul",26y 280d,118 (26-3-89 23.31%),70 (0.59),←,
24,"Kickett, Derek",33y 210d,133 (66-2-65 50.38%),163 (1.23),44 (14-1-29 32.95%),57 (1.30)
4,"Lockett, Tony",30y 55d,208 (79-1-128 38.22%),1038 (4.99),25 (11-1-13 46.00%),140 (5.60)
34,"Luff, Troy",26y 163d,46 (11-2-33 26.09%),33 (0.72),←,
11,"Maxfield, Stuart",24y 24d,95 (38-2-55 41.05%),69 (0.73),6 (3-1-2 58.33%),4 (0.67)
32,"McPherson, Daniel",20y 303d,7 (2-1-4 35.71%),1 (0.14),←,
2,"McRae, Dean",27y 173d,141 (47-2-92 34.04%),55 (0.39),60 (13-1-46 22.50%),30 (0.50)
5,"OBrien, Craig",26y 61d,78 (37-2-39 48.72%),139 (1.78),5 (2-1-2 50.00%),7 (1.40)
19,"OLoughlin, Michael",19y 73d,17 (6-1-10 38.24%),15 (0.88),←,
1,"Roos, Paul",32y 311d,295 (120-1-174 40.85%),278 (0.94),26 (10-1-15 40.38%),8 (0.31)
7,"Seymour, Brad",20y,22 (5-1-16 25.00%),1 (0.05),←,
15,"Stafford, Greg",21y 250d,23 (4-1-18 19.57%),5 (0.22),←,
Totals,Totals,24y 208d,1517 (548-29-940 36.12%),2026 (1.34),,
C,"Eade, Rodney",38y 29d,6 (3-1-2 58.33%),,←,
