Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",6,5,5,11,1,,7.0,1.0,,,,,,,,,,,,,,,
41,"Anstey, Jacob",2,,,2,,,,,,,,,,,,,,,,,,,
21,"Bradley, Craig",11,,1,12,,,,1.0,,,,,3.0,,,,,,,,,,
16,"Camporeale, Scott",14,5,10,24,1,2.0,,4.0,,,,,1.0,1.0,,,,,,,,,
34,"De Iulio, Ron",11,3,3,14,,,,1.0,,,,,1.0,1.0,,,,,,,,,
35,"Dean, Peter",12,3,4,16,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Hamill, Aaron",9,7,3,12,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",5,3,2,7,1,,,,,,,,,1.0,,,,,,,,,
9,"Hickmott, Adrian",17,8,4,21,,,,4.0,,,,,,1.0,,,,,,,,,
33,"Hogg, Matthew",10,4,4,14,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
47,"Hulme, Darren",13,1,3,16,,,,,,,,,4.0,,,,,,,,,,
4,"Kernahan, Stephen",1,,2,3,,,,1.0,,,,,,2.0,,,,,,,,,
43,"Koutoufides, Anthony",11,5,7,18,4,5.0,,1.0,,,,,,,,,,,,,,,
22,"Manton, Glenn",8,5,3,11,,,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"McKay, Andrew",7,5,8,15,,1.0,,1.0,,,,,,,,,,,,,,,
19,"Pearce, Brad",4,2,,4,1,1.0,,,,,,,,,,,,,,,,,
46,"Porter, Mark",9,4,6,15,2,,6.0,2.0,,,,,2.0,,,,,,,,,,
7,"Ratten, Brett",18,3,11,29,,,,5.0,,,,,1.0,,1.0,,,,,,,,
23,"Rice, Dean",10,2,6,16,,,,1.0,,,,,,1.0,,,,,,,,,
1,"Silvagni, Stephen",4,2,3,7,,,,2.0,,,,,,1.0,,,,,,,,,
8,"Whitnall, Lance",9,5,4,13,1,,,2.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,72,89,280,13,11.0,13.0,31.0,,,,,15.0,15.0,1.0,,,,,,,,
Opposition,Opposition,177,56,95,272,13,13.0,18.0,30.0,,,,,15.0,15.0,5.0,,,,,,,,
