Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
44,"Adcock, Jed",30y 182d,211 (83-2-126 39.81%),60 (0.28),5 (4-0-1 80.00%),1 (0.20)
24,"Biggs, Shane",24y 284d,24 (15-0-9 62.50%),5 (0.21),18 (12-0-6 66.67%),5 (0.28)
4,"Bontempelli, Marcus",20y 173d,45 (24-0-21 53.33%),42 (0.93),←,
5,"Boyd, Matthew",33y 262d,266 (128-2-136 48.50%),83 (0.31),←,
15,"Campbell, Tom",24y 195d,30 (11-0-19 36.67%),17 (0.57),←,
6,"Dahlhaus, Luke",23y 268d,102 (44-0-58 43.14%),91 (0.89),←,
31,"Dale, Bailey",19y 298d,14 (9-0-5 64.29%),9 (0.64),←,
35,"Daniel, Caleb",19y 313d,16 (11-0-5 68.75%),11 (0.69),←,
29,"Dickson, Tory",28y 232d,61 (27-0-34 44.26%),106 (1.74),←,
7,"Hunter, Lachie",21y 154d,44 (21-0-23 47.73%),19 (0.43),←,
21,"Liberatore, Tom",23y 365d,85 (31-0-54 36.47%),25 (0.29),←,
11,"Macrae, Jack",21y 286d,63 (31-0-32 49.21%),18 (0.29),←,
16,"McLean, Toby",20y 105d,12 (9-0-3 75.00%),11 (0.92),←,
38,"Morris, Dale",33y 138d,215 (116-2-97 54.42%),3 (0.01),←,
42,"Picken, Liam",29y 288d,158 (75-0-83 47.47%),50 (0.32),←,
43,"Redpath, Jack",25y 154d,17 (11-0-6 64.71%),27 (1.59),←,
18,"Roberts, Fletcher",22y 347d,22 (10-0-12 45.45%),,←,
23,"Roughead, Jordan",25y 194d,96 (41-0-55 42.71%),19 (0.20),←,
9,"Stringer, Jake",22y 20d,58 (28-0-30 48.28%),114 (1.97),←,
3,"Wallis, Mitch",23y 204d,84 (36-0-48 42.86%),36 (0.43),←,
34,"Williams, Bailey",18y 218d,1 (1-0-0 100.00%),,←,
10,"Wood, Easton",26y 254d,93 (47-0-46 50.54%),12 (0.13),←,
Totals,Totals,24y 224d,1717 (809-6-902 47.12%),758 (0.44),,
C,"Beveridge, Luke",45y 266d,31 (20-0-11 64.52%),,←,
