Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
8,"Bianco, Trent",20y 129d,1 (0-0-1 0.00%),,←,
17,"Brown, Callum",23y 32d,60 (29-1-30 49.17%),21 (0.35),←,
14,"Cameron, Darcy",25y 315d,18 (6-1-11 36.11%),13 (0.72),17 (6-1-10 38.24%),13 (0.76)
25,"Crisp, Jack",27y 239d,164 (80-2-82 49.39%),51 (0.31),146 (73-2-71 50.68%),41 (0.28)
7,"Daicos, Josh",22y 184d,46 (21-1-24 46.74%),23 (0.50),←,
2,"de Goey, Jordan",25y 75d,108 (54-2-52 50.93%),149 (1.38),←,
4,"Grundy, Brodie",27y 44d,162 (84-2-76 52.47%),53 (0.33),←,
32,"Hoskin-Elliott, Will",27y 269d,147 (62-2-83 42.86%),139 (0.95),95 (50-2-43 53.68%),97 (1.02)
18,"Macrae, Finlay",19y 77d,4 (0-0-4 0.00%),,←,
44,"Madgen, Jack",28y 34d,29 (15-1-13 53.45%),1 (0.03),←,
37,"Maynard, Brayden",24y 251d,127 (61-2-64 48.82%),16 (0.13),←,
16,"Mayne, Chris",32y 208d,239 (132-2-105 55.65%),207 (0.87),67 (37-1-29 55.97%),11 (0.16)
41,"Mihocek, Brody",28y 114d,69 (38-1-30 55.80%),108 (1.57),←,
30,"Moore, Darcy",25y 124d,100 (42-2-56 43.00%),65 (0.65),←,
28,"Murphy, Nathan",21y 165d,7 (3-0-4 42.86%),,←,
9,"Noble, John",24y 65d,33 (15-1-17 46.97%),3 (0.09),←,
10,"Pendlebury, Scott",33y 142d,327 (193-3-131 59.48%),181 (0.55),←,
27,"Poulter, Caleb",18y 229d,5 (1-0-4 20.00%),1 (0.20),←,
3,"Quaynor, Isaac",21y 134d,26 (9-0-17 34.62%),,←,
23,"Roughead, Jordan",30y 207d,189 (91-1-97 48.41%),35 (0.19),51 (28-1-22 55.88%),1 (0.02)
22,"Sidebottom, Steele",30y 147d,253 (151-4-98 60.47%),168 (0.66),←,
36,"Sier, Brayden",23y 168d,27 (14-0-13 51.85%),6 (0.22),←,
12,"Wilson, Tom",23y 339d,3 (0-0-3 0.00%),,←,
Totals,Totals,25y 160d,2144 (1101-28-1015 51.35%),1240 (0.58),,
C,"Buckley, Nathan",48y 307d,216 (115-2-99 53.70%),,←,
