St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",22y 66d,27 (15-0-12 55.56%),17 (0.63),←,
27,"Blake, Jason",29y 159d,182 (104-3-75 57.97%),33 (0.18),←,
26,"Dal Santo, Nick",26y 180d,188 (114-3-71 61.44%),102 (0.54),←,
24,"Dempster, Sean",26y 213d,91 (58-1-32 64.29%),14 (0.15),37 (23-1-13 63.51%),6 (0.16)
25,"Fisher, Sam",28y 42d,139 (91-2-46 66.19%),18 (0.13),←,
14,"Geary, Jarryn",22y 59d,43 (33-0-10 76.74%),10 (0.23),←,
19,"Gilbert, Sam",24y 2d,82 (56-2-24 69.51%),13 (0.16),←,
18,"Goddard, Brendon",25y 93d,157 (102-1-54 65.29%),75 (0.48),←,
1,"Gram, Jason",26y 116d,114 (72-2-40 64.04%),60 (0.53),112 (71-2-39 64.29%),60 (0.54)
33,"Gwilt, James",24y 10d,62 (43-1-18 70.16%),19 (0.31),←,
21,"Heyne, Nick",20y 30d,3 (2-0-1 66.67%),,←,
23,"Koschitzke, Justin",27y 335d,158 (90-2-66 57.59%),195 (1.23),←,
5,"McEvoy, Ben",21y 41d,27 (24-1-2 90.74%),9 (0.33),←,
32,"McQualter, Andrew",24y 73d,79 (55-1-23 70.25%),37 (0.47),←,
45,"Miles, Luke",23y 295d,1 (1-0-0 100.00%),,←,
44,"Milne, Stephen",30y 166d,209 (115-3-91 55.74%),425 (2.03),←,
11,"Montagna, Leigh",26y 292d,143 (93-2-48 65.73%),86 (0.60),←,
34,"Pattison, Adam",24y 169d,66 (30-2-34 46.97%),16 (0.24),5 (4-0-1 80.00%),1 (0.20)
30,"Peake, Brett",27y 47d,93 (48-1-44 52.15%),51 (0.55),18 (14-1-3 80.56%),9 (0.50)
22,"Ray, Farren",24y 151d,120 (72-2-46 60.83%),41 (0.34),45 (37-1-7 83.33%),9 (0.20)
12,"Riewoldt, Nick",27y 308d,192 (108-3-81 57.03%),429 (2.23),←,
13,"Schneider, Adam",26y 101d,162 (106-2-54 66.05%),195 (1.20),64 (46-1-17 72.66%),96 (1.50)
Totals,Totals,25y 151d,2338 (1432-34-872 61.25%),1845 (0.79),,
C,"Lyon, Ross",43y 286d,93 (62-2-29 67.74%),,←,
