Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",22y 32d,44 (27-0-17 61.36%),33 (0.75),←,
24,"Bolton, Jude",19y 97d,1 (1-0-0 100.00%),,←,
15,"Carey, Stefan",23y 146d,40 (23-1-16 58.75%),22 (0.55),←,
8,"Cresswell, Daryn",28y 29d,152 (63-1-88 41.78%),126 (0.83),←,
28,"Crouch, Jared",21y 107d,30 (17-0-13 56.67%),4 (0.13),←,
10,"Filandia, Peter",29y 37d,72 (37-1-34 52.08%),48 (0.67),59 (30-1-28 51.69%),34 (0.58)
12,"Fosdike, Nic",19y 114d,8 (6-0-2 75.00%),7 (0.88),←,
37,"Goodes, Adam",19y 163d,12 (7-0-5 58.33%),8 (0.67),←,
14,"Kelly, Paul",29y 327d,187 (69-3-115 37.70%),152 (0.81),←,
3,"Lewis, Dale",30y 47d,152 (54-2-96 36.18%),166 (1.09),←,
4,"Lockett, Tony",33y 103d,267 (120-1-146 45.13%),1311 (4.91),84 (52-1-31 62.50%),413 (4.92)
34,"Luff, Troy",29y 210d,112 (53-2-57 48.21%),72 (0.64),←,
11,"Maxfield, Stuart",27y 72d,171 (87-2-82 51.46%),106 (0.62),82 (52-1-29 64.02%),41 (0.50)
13,"McPherson, Daniel",23y 350d,57 (34-1-22 60.53%),10 (0.18),←,
23,"Nicks, Matthew",24y 38d,62 (38-0-24 61.29%),25 (0.40),←,
16,"OConnor, Ryan",24y 358d,69 (35-3-31 52.90%),47 (0.68),6 (3-0-3 50.00%),
19,"OLoughlin, Michael",22y 120d,92 (55-1-36 60.33%),111 (1.21),←,
25,"Russell, Scott",29y 44d,194 (104-3-87 54.38%),115 (0.59),12 (7-0-5 58.33%),8 (0.67)
22,"Saddington, Jason",19y 240d,34 (20-0-14 58.82%),12 (0.35),←,
2,"Schwass, Wayne",30y 205d,218 (122-0-96 55.96%),123 (0.56),34 (21-0-13 61.76%),26 (0.76)
7,"Seymour, Brad",23y 48d,82 (44-1-37 54.27%),4 (0.05),←,
20,"Stevens, John",28y 5d,49 (30-0-19 61.22%),25 (0.51),←,
Totals,Totals,25y 131d,2105 (1046-22-1037 49.69%),2527 (1.20),,
C,"Eade, Rodney",41y 77d,84 (52-1-31 62.50%),,←,
