North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",7,,5,12,,,,1.0,,3.0,2.0,,,,,6.0,7.0,,,,1.0,,60.0
3,"Anderson, Jed",8,,9,17,1,,,5.0,2.0,4.0,4.0,6.0,1.0,3.0,,14.0,8.0,,,3.0,1.0,,64.0
18,"Atley, Shaun",10,2,5,15,,,,,3.0,4.0,,1.0,,,,6.0,9.0,,,,6.0,,85.0
50,"Brown, Ben",15,12,3,18,6,2.0,4.0,1.0,,2.0,,4.0,1.0,,2.0,11.0,8.0,6.0,9.0,2.0,,,100.0
10,"Cunnington, Ben",3,,12,15,,,,5.0,,1.0,2.0,3.0,,2.0,,7.0,8.0,,,3.0,,1.0,78.0
14,"Dumont, Trent",10,2,6,16,,,,3.0,4.0,2.0,1.0,2.0,,1.0,,5.0,11.0,,,4.0,,,94.0
22,"Goldstein, Todd",9,1,10,19,,,32.0,2.0,2.0,5.0,7.0,2.0,4.0,2.0,,15.0,5.0,1.0,,3.0,,,88.0
8,"Hrovat, Nathan",6,2,8,14,,,,2.0,,1.0,2.0,,1.0,,,8.0,6.0,,1.0,1.0,,4.0,72.0
20,"Larkey, Nick",4,3,,4,,,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,4.0,1.0,2.0,,6.0,,,85.0
34,"Macmillan, Jamie",8,3,8,16,,,,1.0,3.0,3.0,,2.0,1.0,,,6.0,9.0,,,3.0,,,84.0
11,"McDonald, Luke",6,2,7,13,,,,4.0,5.0,,,4.0,1.0,1.0,,4.0,9.0,,,1.0,,,80.0
17,"Pittard, Jasper",4,3,3,7,,,,,2.0,,,1.0,,,,1.0,5.0,,,4.0,,,83.0
13,"Polec, Jared",13,6,6,19,,,,4.0,1.0,4.0,1.0,1.0,,,,8.0,9.0,2.0,,1.0,1.0,1.0,93.0
12,"Simpkin, Jy",10,,8,18,,,,2.0,1.0,3.0,8.0,3.0,,1.0,,9.0,8.0,,,2.0,,,79.0
25,"Tarrant, Robbie",15,11,7,22,,,,4.0,12.0,1.0,,2.0,2.0,1.0,1.0,9.0,12.0,1.0,,11.0,,,86.0
31,"Taylor, Curtis",2,,2,4,,1.0,,2.0,,1.0,,4.0,1.0,3.0,,2.0,3.0,,,,,,70.0
26,"Thomas, Tarryn",9,3,4,13,2,2.0,,3.0,1.0,2.0,1.0,1.0,,,,4.0,10.0,,2.0,2.0,,,70.0
16,"Thompson, Scott",9,3,4,13,,,,2.0,7.0,1.0,,3.0,,2.0,,5.0,3.0,2.0,,7.0,1.0,,91.0
28,"Turner, Kayne",2,,4,6,,,,3.0,,1.0,,2.0,,1.0,,6.0,,,,2.0,1.0,1.0,84.0
2,"Williams, Marley",11,3,4,15,,,,,6.0,1.0,,2.0,,,,2.0,12.0,1.0,,1.0,,,90.0
7,"Ziebell, Jack",11,,9,20,,1.0,,3.0,,4.0,3.0,4.0,1.0,,,10.0,11.0,,,2.0,,,83.0
44,"Zurhaar, Cameron",10,5,5,15,3,1.0,,3.0,,6.0,1.0,4.0,1.0,2.0,,11.0,7.0,1.0,2.0,6.0,2.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,61,129,311,12,9.0,38.0,52.0,49.0,50.0,33.0,53.0,15.0,20.0,3.0,153.0,161.0,16.0,14.0,64.0,13.0,8.0,
Opposition,Opposition,215,76,143,358,12,14.0,39.0,73.0,37.0,61.0,43.0,54.0,20.0,15.0,3.0,153.0,200.0,14.0,12.0,54.0,11.0,5.0,
