Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",9,5,7,16,,,,3.0,4.0,,,2.0,,2.0,,6.0,8.0,2.0,,6.0,,,91.0
22,"Blakey, Nick",8,1,,8,1,1.0,,2.0,,3.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,85.0
4,"Clarke, Ryan",10,1,5,15,,,,2.0,1.0,3.0,2.0,1.0,1.0,,,5.0,8.0,,,1.0,,1.0,90.0
34,"Dawson, Jordan",7,1,6,13,,,,7.0,,4.0,,1.0,2.0,,,4.0,8.0,,,1.0,,1.0,87.0
13,"Florent, Oliver",11,2,6,17,,,,5.0,4.0,2.0,4.0,1.0,1.0,,,10.0,5.0,,,1.0,2.0,,82.0
42,"Fox, Robbie",3,,3,6,1,,,6.0,,,2.0,2.0,1.0,1.0,,4.0,3.0,,,3.0,,,70.0
23,"Franklin, Lance",6,3,,6,2,,,2.0,,1.0,1.0,4.0,,4.0,,3.0,4.0,,,1.0,,,89.0
9,"Hayward, Will",3,1,2,5,,2.0,,3.0,,1.0,1.0,,1.0,,,3.0,2.0,,1.0,1.0,,,86.0
5,"Heeney, Isaac",11,6,8,19,,,,5.0,2.0,5.0,2.0,1.0,1.0,,,5.0,14.0,,,2.0,,1.0,78.0
29,"Hewett, George",4,2,8,12,,,,1.0,,2.0,2.0,2.0,1.0,1.0,,5.0,7.0,,,,,,47.0
12,"Kennedy, Josh",15,1,7,22,,,,3.0,1.0,4.0,5.0,5.0,,2.0,,8.0,11.0,,,,,2.0,57.0
44,"Lloyd, Jake",21,4,14,35,,,,1.0,5.0,2.0,2.0,3.0,1.0,1.0,,6.0,20.0,,,2.0,,,92.0
30,"McCartin, Tom",6,2,3,9,,1.0,,1.0,,2.0,1.0,2.0,2.0,,,7.0,3.0,,,5.0,,,87.0
43,"Melican, Lewis",6,6,3,9,,,,3.0,3.0,,,2.0,,1.0,,4.0,6.0,1.0,,3.0,,,95.0
14,"Mills, Callum",11,5,7,18,,,,2.0,6.0,1.0,1.0,2.0,,,,7.0,8.0,2.0,,9.0,,1.0,76.0
38,"ORiordan, Colin",7,1,5,12,,,,2.0,3.0,1.0,,4.0,1.0,2.0,,2.0,9.0,,,2.0,,,84.0
11,"Papley, Tom",10,4,,10,1,,,2.0,,6.0,,2.0,,,,3.0,7.0,1.0,1.0,1.0,1.0,,79.0
26,"Parker, Luke",19,5,9,28,,,,4.0,6.0,5.0,8.0,3.0,1.0,,,21.0,7.0,1.0,,2.0,,1.0,86.0
24,"Rampe, Dane",14,9,9,23,,,,4.0,10.0,,,7.0,,4.0,,8.0,11.0,3.0,,2.0,,,93.0
20,"Reid, Sam",12,9,3,15,6,,7.0,3.0,,3.0,1.0,2.0,1.0,,2.0,11.0,4.0,6.0,5.0,2.0,,,87.0
18,"Sinclair, Callum",7,3,4,11,,1.0,20.0,7.0,2.0,2.0,4.0,1.0,2.0,,,8.0,4.0,,1.0,8.0,,1.0,83.0
6,"Thurlow, Jackson",7,3,2,9,,,,2.0,5.0,,2.0,4.0,,1.0,,3.0,6.0,,,4.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,74,111,318,11,7.0,27.0,70.0,52.0,47.0,38.0,52.0,17.0,19.0,2.0,136.0,157.0,17.0,9.0,57.0,3.0,8.0,
Opposition,Opposition,234,77,139,373,11,14.0,69.0,72.0,34.0,63.0,49.0,53.0,19.0,17.0,4.0,154.0,212.0,12.0,10.0,46.0,1.0,7.0,
